% Model,SmartRoom.mph
% Version,COMSOL 6.1.0.282
% Date,"May 4 2023, 15:48"
% Table,coarse 3x3x3 30s - Interesting Points 3x3x3
% Time (s),"Temperature (degC), Point: (0.15, 0.15, 0)","Temperature (degC), Point: (5, 0.15, 0)","Temperature (degC), Point: (9.85, 0.15, 0)","Temperature (degC), Point: (0.15, 3, 0)","Temperature (degC), Point: (5, 3, 0)","Temperature (degC), Point: (9.85, 3, 0)","Temperature (degC), Point: (0.15, 5.85, 0)","Temperature (degC), Point: (5, 5.85, 0)","Temperature (degC), Point: (9.85, 5.85, 0)","Temperature (degC), Point: (0.15, 0.15, 1.5)","Temperature (degC), Point: (5, 0.15, 1.5)","Temperature (degC), Point: (9.85, 0.15, 1.5)","Temperature (degC), Point: (0.15, 3, 1.5)","Temperature (degC), Point: (5, 3, 1.5)","Temperature (degC), Point: (9.85, 3, 1.5)","Temperature (degC), Point: (0.15, 5.85, 1.5)","Temperature (degC), Point: (5, 5.85, 1.5)","Temperature (degC), Point: (9.85, 5.85, 1.5)","Temperature (degC), Point: (0.15, 0.15, 3)","Temperature (degC), Point: (5, 0.15, 3)","Temperature (degC), Point: (9.85, 0.15, 3)","Temperature (degC), Point: (0.15, 3, 3)","Temperature (degC), Point: (5, 3, 3)","Temperature (degC), Point: (9.85, 3, 3)","Temperature (degC), Point: (0.15, 5.85, 3)","Temperature (degC), Point: (5, 5.85, 3)","Temperature (degC), Point: (9.85, 5.85, 3)","Температура окружающей среды (degC), Point: (0, 0, 0)"
7020,19.552043013460604,19.282187245490434,19.55004204206591,19.29245741677812,20.223151242992174,19.28308692161397,19.217437380284537,19.280770603723,19.408404314410802,19.447969818746856,19.328737730955538,19.297403813363474,19.311731060273473,19.9948096037258,19.393543349630477,19.300286523243244,18.093572657314326,19.02619604971568,19.200531258595504,19.36681596838355,19.28664348724385,19.38674339608059,19.93842573499404,19.471720672182812,19.230907704263586,19.11154354386258,19.260487939656457,17.5
7050,19.549757583952214,19.281097141361442,19.54748923791169,19.291297379738978,20.226521113682963,19.28184866776138,19.21499890243649,19.27947020535504,19.405958598024938,19.444222298190823,19.325574647818712,19.293914590707686,19.3085529018918,19.994787706233467,19.390462844578906,19.296633916984376,18.090124715248635,19.022624835186605,19.19636622132373,19.363187385490505,19.28242389922741,19.383156791190345,19.93550658595757,19.468313284260432,19.226843141336815,19.107575294733124,19.256293707945588,17.5
7080,19.54747215444388,19.280007037232338,19.544936433757528,19.290137342699836,20.229890984373696,19.280610413908846,19.212560424588446,19.27816980698708,19.403512881639017,19.44047477763479,19.322411564681772,19.2904253680519,19.30537474351013,19.994765808741136,19.387382339527335,19.29298131072551,18.086676773182944,19.019053620657644,19.192201184051896,19.359558802597462,19.27820431121097,19.3795701863001,19.93258743692104,19.46490589633811,19.222778578410043,19.103607045603667,19.25209947623472,17.5
7110,19.54518672493549,19.278916933103233,19.542383629603307,19.28897730566075,20.233260855064373,19.279372160056255,19.210121946740458,19.276869408619064,19.401067165253096,19.436727257078815,19.31924848154489,19.286936145396055,19.302196585128456,19.994743911248804,19.38430183447582,19.28932870446664,18.083228831117253,19.01548240612857,19.188036146780064,19.35593021970442,19.273984723194474,19.3759835814098,19.92966828788451,19.46149850841573,19.218714015483215,19.099638796474153,19.24790524452385,17.399999999999977
7140,19.5429012954271,19.277826828974185,19.539830825449087,19.28781726862161,20.23663072575505,19.278133906203664,19.207683468892355,19.275569010251047,19.39862144886729,19.432979736522725,19.31608539840795,19.283446922740268,19.299018426746784,19.994722013756473,19.381221329424193,19.285676098207773,18.079780889051563,19.011911191599552,19.18387110950823,19.352301636811376,19.269765135177977,19.372396976519553,19.926749138848095,19.458091120493407,19.2146494525565,19.095670547344696,19.24371101281298,17.399999999999977
7170,19.54061586591871,19.27673672484508,19.537278021294867,19.286657231582524,20.24000059644584,19.276895652351072,19.205244991044367,19.27426861188303,19.396175732481368,19.42923221596675,19.312922315271067,19.27995770008448,19.29584026836517,19.99470011626414,19.37814082437268,19.282023491948905,18.076332946985815,19.00833997707059,19.1797060722364,19.34867305391839,19.265545547161594,19.36881037162931,19.923829989811566,19.454683732571084,19.21058488962973,19.091702298215182,19.23951678110211,17.399999999999977
7200,19.538330436410376,19.275646620715975,19.534725217140704,19.28549719454344,20.24337046713657,19.27565739849848,19.20280651319632,19.272968213515014,19.393730016095503,19.425484695410717,19.309759232134184,19.276468477428637,19.292662109983496,19.99467821877181,19.375060319321108,19.27837088568998,18.072885004920067,19.004768762541516,19.175541034964567,19.345044471025403,19.261325959145097,19.365223766739064,19.920910840775036,19.451276344648704,19.206520326702957,19.087734049085725,19.235322549391242,17.399999999999977
7230,19.536045006901986,19.274556516586927,19.532172412986483,19.284337157504297,20.246740337827305,19.274419144645833,19.200368035348276,19.271667815147055,19.39128429970964,19.42173717485474,19.3065961489973,19.27297925477285,19.289483951601824,19.99465632127948,19.371979814269594,19.27471827943117,18.069437062854377,19.0011975480125,19.17137599769279,19.34141588813236,19.257106371128657,19.361637161848762,19.917991691738564,19.44786895672638,19.202455763776186,19.083765799956268,19.23112831768043,17.399999999999977
7260,19.533759577393653,19.27346641245788,19.529619608832263,19.28317712046521,20.250110208518038,19.2731808907933,19.197929557500288,19.27036741677898,19.388838583323718,19.41798965429865,19.303433065860418,19.269490032117062,19.286305793220095,19.994634423787204,19.368899309218023,19.271065673172302,18.065989120788686,18.99762633348348,19.167210960421016,19.337787305239374,19.25288678311216,19.358050556958574,19.91507254270209,19.444461568804,19.198391200849358,19.079797550826754,19.22693408596956,17.399999999999977
7290,19.531474147885262,19.272376308328774,19.527066804678157,19.28201708342607,20.253480079208714,19.271942636940707,19.195491079652186,19.26906701841102,19.386392866937797,19.41424213374262,19.300269982723535,19.266000809461275,19.28312763483848,19.994612526294873,19.36581880416645,19.26741306691349,18.062541178722995,18.994055118954464,19.163045923149184,19.33415872234633,19.248667195095663,19.35446395206833,19.912153393665562,19.44105418088168,19.194326637922586,19.07582930169724,19.22273985425869,17.30000000000001
7320,19.529188718376872,19.271286204199725,19.524514000523936,19.280857046386927,20.256849949899504,19.27070438308806,19.193052601804197,19.267766620043062,19.38394715055199,19.410494613186643,19.29710689958665,19.26251158680543,19.279949476456807,19.99459062880254,19.36273829911488,19.263760460654566,18.059093236657304,18.99048390442539,19.158880885877352,19.330530139453288,19.244447607079223,19.350877347178084,19.909234244629033,19.437646792959356,19.19026207499587,19.071861052567726,19.218545622547822,17.30000000000001
7350,19.52690328886854,19.27019610007062,19.521961196369716,19.279697009347842,20.260219820590237,19.269466129235525,19.190614123956095,19.266466221675046,19.38150143416607,19.406747092630553,19.293943816449712,19.259022364149644,19.276771318075134,19.994568731310153,19.35965779406331,19.2601078543957,18.055645294591557,18.986912689896428,19.15471584860552,19.326901556560244,19.240228019062783,19.34729074228784,19.90631509559256,19.434239405036976,19.186197512069043,19.06789280343827,19.214351390836953,17.30000000000001
7380,19.52461785936015,19.269105995941572,19.519408392215496,19.2785369723087,20.263589691280913,19.268227875382934,19.188175646108107,19.26516582330703,19.379055717780204,19.402999572074577,19.29078073331283,19.255533141493856,19.27359315969352,19.99454683381788,19.356577289011796,19.256455248136774,18.05219735252581,18.98334147536741,19.150550811333744,19.323272973667258,19.236008431046287,19.343704137397594,19.90339594655603,19.430832017114653,19.18213294914233,19.063924554308755,19.210157159126084,17.30000000000001
7410,19.522332429851872,19.268015891812468,19.516855588061333,19.277376935269615,20.266959561971646,19.266989621530342,19.18573716826006,19.26386542493907,19.37661000139434,19.399252051518545,19.287617650175946,19.252043918838012,19.27041500131179,19.994524936325547,19.353496783960168,19.252802641877963,18.04874941046012,18.979770260838336,19.146385774061912,19.319644390774215,19.231788843029847,19.34011753250735,19.90047679751956,19.42742462919233,19.1780683862155,19.059956305179355,19.205962927415214,17.30000000000001
7440,19.520047000343425,19.26692578768342,19.514302783907056,19.276216898230473,20.27032943266238,19.265751367677694,19.183298690412016,19.26256502657111,19.37416428500842,19.39550453096257,19.284454567039006,19.24855469618217,19.267236842930117,19.994503038833216,19.350416278908597,19.249150035619095,18.045301468394428,18.97619904630932,19.14222073679008,19.31601580788123,19.22756925501335,19.336530927617105,19.89755764848303,19.42401724126995,19.17400382328873,19.05598805604984,19.201768695704402,17.30000000000001
7470,19.517761570835034,19.265835683554315,19.511749979752892,19.275056861191388,20.27369930335317,19.26451311382516,19.18086021256397,19.261264628203037,19.371718568622498,19.39175701040648,19.281291483902123,19.24506547352638,19.264058684548445,19.994481141340884,19.347335773857026,19.245497429360228,18.041853526328737,18.972627831780358,19.138055699518247,19.312387224988186,19.22334966699691,19.332944322726803,19.8946384994465,19.420609853347628,19.169939260361957,19.052019806920384,19.197574463993476,17.19999999999999
7500,19.5154761413267,19.264745579425266,19.50919717559873,19.273896824152303,20.277069174043845,19.26327485997257,19.178421734715926,19.259964229835077,19.36927285223669,19.388009489850504,19.27812840076524,19.241576250870594,19.260880526166773,19.99445924384861,19.34425526880551,19.24184482310136,18.038405584263046,18.969056617251283,19.133890662246415,19.308758642095142,19.21913007898047,19.329357717836558,19.891719350410085,19.417202465425248,19.165874697435186,19.04805155779087,19.193380232282664,17.19999999999999
7530,19.51319071181831,19.26365547529616,19.50664437144451,19.27273678711316,20.280439044734578,19.262036606119977,19.17598325686788,19.25866383146706,19.36682713585077,19.384261969294414,19.274965317628357,19.238087028214807,19.2577023677851,19.99443734635622,19.34117476375394,19.238192216842492,18.0349576421973,18.965485402722322,19.129725624974583,19.3051300592021,19.21491049096403,19.325771112946313,19.888800201373556,19.413795077502925,19.161810134508414,19.044083308661357,19.189186000571794,17.19999999999999
7560,19.51090528230992,19.262565371167057,19.504091567290345,19.27157675007402,20.28380891542531,19.260798352267443,19.173544779019892,19.2573634330991,19.364381419464905,19.380514448738495,19.271802234491474,19.234597805558963,19.254524209403485,19.994415448863947,19.33809425870237,19.234539610583624,18.03150970013155,18.961914188193248,19.125560587702807,19.301501476309113,19.210690902947533,19.322184508056125,19.885881052337027,19.410387689580602,19.1577455715817,19.0401150595319,19.184991768860925,17.19999999999999
7590,19.508619852801587,19.261475267038065,19.501538763136125,19.270416713034933,20.287178786115987,19.259560098414795,19.17110630117179,19.256063034731028,19.36193570307904,19.376766928182406,19.26863915135459,19.231108582903175,19.251346051021756,19.994393551371616,19.3350137536508,19.230887004324757,18.02806175806586,18.95834297366423,19.121395550430975,19.29787289341607,19.206471314931036,19.318597903165823,19.882961903300554,19.40698030165828,19.15368100865487,19.036146810402442,19.180797537150056,17.19999999999999
7620,19.506334423293197,19.26038516290896,19.49898595898196,19.26925667599579,20.290548656806777,19.258321844562204,19.1686678233238,19.25476263636307,19.35948998669312,19.37301940762643,19.26547606821771,19.22761936024733,19.24816789264014,19.994371653879284,19.331933248599285,19.22723439806589,18.024613816000226,18.954771759135213,19.117230513159143,19.294244310523027,19.202251726914596,19.31501129827558,19.880042754264025,19.4035729137359,19.149616445728043,19.03217856127293,19.176603305439187,17.19999999999999
7650,19.504048993784863,19.259295058779855,19.49643315482774,19.268096638956706,20.29391852749751,19.257083590709613,19.166229345475756,19.253462237995052,19.357044270307256,19.36927188707034,19.26231298508077,19.224130137591544,19.24498973425841,19.99434975638701,19.328852743547714,19.22358179180702,18.02116587393448,18.951200544606195,19.113065475887424,19.29061572763004,19.198032138898157,19.311424693385334,19.877123605227553,19.40016552581352,19.14555188280133,19.028210312143415,19.172409073728318,17.19999999999999
7680,19.501763564276473,19.25820495465075,19.49388035067352,19.266936601917564,20.297288398188186,19.25584533685702,19.16379086762771,19.252161839627092,19.35459855392139,19.365524366514364,19.259149901943886,19.220640914935757,19.241811575876795,19.99432785889462,19.325772238496143,19.219929185548153,18.017717931868674,18.947629330077177,19.108900438615535,19.286987144736997,19.19381255088166,19.30783808849509,19.874204456191023,19.396758137891197,19.141487319874557,19.024242063013958,19.168214842017505,17.19999999999999
7710,19.499478134768083,19.257114850521702,19.491327546519358,19.26577656487848,20.300658268878976,19.25460708300443,19.16135238977961,19.25086144125902,19.35215283753547,19.361776845958275,19.255986818807003,19.21715169227997,19.238633417495123,19.994305961402347,19.32269173344457,19.216276579289342,18.01426998980304,18.944058115548103,19.10473540134376,19.283358561843954,19.189592962865163,19.304251483604844,19.87128530715455,19.393350749968874,19.137422756947785,19.020273813884444,19.164020610306636,17.19999999999999
7740,19.49719270525975,19.256024746392654,19.488774742365138,19.264616527839337,20.304028139569596,19.253368829151896,19.15891391193162,19.24956104289106,19.349707121149606,19.3580293254023,19.25282373567012,19.213662469624126,19.23545525911345,19.994284063910015,19.319611228393057,19.212623973030418,18.010822047737292,18.940486901019142,19.100570364071928,19.279729978950968,19.185373374848723,19.300664878714542,19.86836615811808,19.38994336204655,19.133358194021014,19.016305564755044,19.159826378595767,17.19999999999999
7770,19.49490727575136,19.25493464226355,19.486221938210974,19.26345649080025,20.307398010260442,19.252130575299304,19.156475434083575,19.248260644523043,19.347261404763742,19.354281804846266,19.24966065253318,19.21017324696834,19.23227710073172,19.994262166417627,19.31653072334143,19.20897136677155,18.0073741056716,18.936915686490067,19.096405326800095,19.276101396057925,19.181153786832283,19.297078273824354,19.86544700908155,19.38653597412423,19.129293631094242,19.01233731562553,19.155632146884898,17.19999999999999
7800,19.49262184624297,19.253844538134445,19.483669134056754,19.26229645376111,20.310767880951175,19.250892321446656,19.15403695623553,19.246960246155027,19.34481568837782,19.35053428429029,19.246497569396297,19.20668402431255,19.229098942350106,19.994240268925296,19.313450218289915,19.205318760512682,18.00392616360591,18.93334447196105,19.092240289528263,19.27247281316488,19.176934198815786,19.293491668934053,19.86252786004502,19.38312858620185,19.12522906816747,19.008369066496016,19.15143791517403,17.19999999999999
7830,19.490336416734635,19.252754434005396,19.481116329902534,19.261136416722024,20.31413775164185,19.249654067594065,19.151598478387484,19.245659847787067,19.342369971991957,19.3467867637342,19.243334486259414,19.203194801656764,19.225920783968377,19.99421837143302,19.310369713238345,19.201666154253815,18.000478221540163,18.929773257432032,19.08807525225643,19.26884423027184,19.172714610799346,19.289905064043865,19.85960871100849,19.37972119827947,19.1211645052407,19.004400817366502,19.14724368346316,17.100000000000023
7860,19.488050987226302,19.25166432987635,19.478563525748314,19.259976379682882,20.317507622332585,19.248415813741474,19.14916000053944,19.244359449419107,19.339924255606093,19.343039243178225,19.24017140312253,19.199705579000977,19.22274262558676,19.994196473940633,19.307289208186717,19.198013547994947,17.99703027947453,18.926202042903014,19.0839102149846,19.265215647378852,19.168495022782906,19.286318459153563,19.856689561972075,19.376313810357203,19.11709994231387,19.000432568237045,19.14304945175229,17.19999999999999
7890,19.485765557717855,19.2505742257473,19.47601072159415,19.258816342643797,20.320877493023318,19.24717755988894,19.146721522691394,19.243059051051034,19.33747853922023,19.339291722622193,19.237008319985648,19.196216356345133,19.21956446720509,19.99417457644836,19.30420870313526,19.194360941736136,17.99358233740878,18.922630828373997,19.079745177712823,19.26158706448581,19.16427543476641,19.282731854263318,19.853770412935546,19.372906422434824,19.113035379387156,18.996464319107645,19.13885522004142,17.100000000000023
7920,19.48348012820952,19.249484121618195,19.473457917439987,19.257656305604655,20.32424736371405,19.24593930603629,19.144283044843405,19.241758652683075,19.335032822834307,19.33554420206616,19.233845236848765,19.192727133689345,19.216386308823417,19.99415267895597,19.30112819808363,19.190708335477268,17.99013439534309,18.91905961384498,19.07558014044099,19.257958481592823,19.16005584674997,19.279145249373073,19.850851263899017,19.3694990345125,19.108970816460385,18.992496069978074,19.134660988330552,17.100000000000023
7950,19.481194698701188,19.24839401748909,19.470905113285767,19.25649626856557,20.327617234404784,19.244701052183757,19.141844566995303,19.240458254315058,19.332587106448443,19.331796681510184,19.230682153711882,19.18923791103356,19.2132081504418,19.994130781463696,19.298047693032117,19.187055729218343,17.986686453277343,18.91548839931596,19.071415103169215,19.254329898699723,19.15583625873353,19.275558644482828,19.8479321148626,19.36609164659012,19.104906253533613,18.988527820848617,19.13046675661974,17.100000000000023
7980,19.478909269192798,19.247303913360042,19.468352309131546,19.255336231526428,20.330987105095517,19.243462798331166,19.139406089147315,19.2391578559471,19.33014139006258,19.32804916095415,19.227519070575,19.185748688377714,19.210029992060072,19.994108883971364,19.294967187980546,19.183403122959476,17.983238511211653,18.911917184786887,19.067250065897383,19.250701315806737,19.151616670717033,19.271972039592583,19.845012965826015,19.362684258667798,19.100841690606842,18.98455957171916,19.12627252490887,17.100000000000023
8010,19.476623839684407,19.246213809230937,19.465799504977326,19.254176194487343,20.334356975786193,19.242224544478574,19.136967611299212,19.237857457579025,19.327695673676715,19.32430164039812,19.224355987438003,19.182259465721927,19.2068518336784,19.994086986479033,19.291886682928975,19.179750516700665,17.979790569145962,18.908345970257926,19.06308502862555,19.247072732913693,19.147397082700536,19.26838543470234,19.842093816789543,19.35927687074542,19.096777127680014,18.980591322589646,19.122078293198,17.100000000000023
8040,19.474338410176017,19.245123705101832,19.463246700823163,19.2530161574482,20.33772684647704,19.240986290625926,19.134529133451224,19.236557059211066,19.325249957290794,19.320554119842086,19.221192904301176,19.17877024306614,19.203673675296727,19.9940650889867,19.288806177877404,19.17609791044174,17.976342627080157,18.90477475572891,19.058919991353775,19.243444150020707,19.143177494684096,19.264798829812094,19.839174667753014,19.355869482823095,19.092712564753242,18.976623073460132,19.117884061487132,17.100000000000023
8070,19.47205298066774,19.244033600972784,19.460693896668943,19.251856120409116,20.341096717167716,19.239748036773335,19.13209065560318,19.235256660843106,19.32280424090493,19.31680659928611,19.218029821164237,19.175281020410296,19.20049551691511,19.994043191494427,19.28572567282589,19.17244530418293,17.972894685014523,18.901203541199834,19.054754954081943,19.239815567127607,19.138957906667656,19.26121222492185,19.83625551871654,19.352462094900773,19.088648001826527,18.972654824330675,19.113689829776263,17.100000000000023
8100,19.469767551159293,19.242943496843736,19.45814109251478,19.250696083369974,20.344466587858392,19.2385097829208,19.129652177755133,19.23395626247509,19.32035852451901,19.31305907873002,19.214866738027354,19.17179179775445,19.197317358533383,19.994021294002096,19.282645167774206,19.16879269792406,17.969446742948833,18.897632326670873,19.05058991681011,19.236186984234678,19.134738318651216,19.257625620031604,19.83333636968007,19.349054706978393,19.0845834388997,18.968686575201218,19.109495598065394,17.100000000000023
8130,19.46748212165096,19.24185339271463,19.45558828836056,19.24953604633089,20.347836458549125,19.237271529068153,19.127213699907088,19.232655864107073,19.317912808133144,19.309311558174045,19.21170365489047,19.16830257509872,19.194139200151767,19.993999396509764,19.27956466272275,19.165140091665194,17.965998800883085,18.894061112141856,19.04642487953828,19.232558401341635,19.13051873063472,19.254039015141302,19.83041722064354,19.34564731905607,19.080518875972984,18.964718326071704,19.105301366354524,17.100000000000023
8160,19.46519669214257,19.240763288585526,19.45303548420634,19.248376009291746,20.351206329239858,19.23603327521562,19.124775222059043,19.231355465739057,19.31546709174728,19.305564037618012,19.208540571753588,19.164813352442877,19.190961041770038,19.993977499017433,19.27648415767112,19.16148748540627,17.962550858817394,18.89048989761278,19.042259842266446,19.22892981844859,19.126299142618223,19.250452410251114,19.82749807160701,19.342239931133747,19.076454313046156,18.960750076942247,19.101107134643712,17.100000000000023
8190,19.46291126263418,19.23967318445648,19.450482680052176,19.24721597225266,20.35457619993059,19.234795021363027,19.122336744210997,19.23005506737104,19.313021375361416,19.30181651706198,19.205377488616705,19.16132412978709,19.187782883388422,19.993955601525045,19.273403652619606,19.157834879147458,17.959102916751647,18.88691868308382,19.038094804994614,19.225301235555605,19.122079554601783,19.246865805360812,19.824578922570538,19.338832543211367,19.072389750119385,18.956781827812733,19.096912902932786,17.100000000000023
8220,19.460625833125846,19.23858308032743,19.447929875897955,19.246055935213576,20.357946070621324,19.233556767510436,19.11989826636301,19.22875466900308,19.31057565897555,19.298068996505947,19.202214405479822,19.157834907131303,19.184604725006693,19.99393370403277,19.270323147568035,19.154182272888534,17.955654974686013,18.883347468554746,19.03392976772284,19.221672652662562,19.117859966585343,19.243279200470568,19.821659773534066,19.335425155289045,19.068325187192613,18.95281357868322,19.092718671221974,17.100000000000023
8250,19.458340403617456,19.237492976198325,19.445377071743792,19.244895898174434,20.361315941312114,19.232318513657845,19.117459788514907,19.22745427063512,19.30812994258963,19.294321475949914,19.19905132234294,19.154345684475516,19.181426566625078,19.99391180654044,19.267242642516464,19.150529666629723,17.952207032620265,18.879776254025728,19.029764730451006,19.21804406976952,19.113640378568846,19.239692595580323,19.818740624497536,19.332017767366665,19.06426062426584,18.948845329553762,19.088524439511104,17
8280,19.456054974109065,19.236402872069277,19.442824267589515,19.243735861135292,20.36468581200279,19.231080259805253,19.11502131066692,19.226153872267105,19.305684226203766,19.29057395539388,19.195888239206056,19.150856461819615,19.17824840824335,19.993889909048164,19.264162137464893,19.146877060370798,17.948759090554518,18.87620503949671,19.025599693179174,19.214415486876476,19.109420790552406,19.236105990690078,19.815821475461007,19.328610379444342,19.06019606133907,18.944877080424305,19.084330207800235,17
8310,19.453769544600732,19.235312767940172,19.44027146343535,19.242575824096207,20.368055682693466,19.229842005952662,19.112582832818873,19.22485347389909,19.303238509817845,19.28682643483785,19.192725156069173,19.147367239163827,19.175070249861733,19.993868011555833,19.261081632413322,19.14322445411193,17.945311148488827,18.872633824967693,19.021434655907342,19.21078690398349,19.10520120253591,19.232519385799833,19.812902326424478,19.32520299152202,19.056131498412356,18.94090883129479,19.080135976089366,17
8340,19.4514841150924,19.234222663811124,19.43771865928113,19.241415787057065,20.371425553384256,19.228603752100128,19.110144354970828,19.223553075531072,19.30079279343198,19.283078914281873,19.18956207293229,19.14387801650804,19.17189209148006,19.9938461140635,19.25800112736175,19.139571847853063,17.941863206423136,18.869062610438675,19.017269618635623,19.207158321090446,19.10098161451947,19.228932780909588,19.809983177388006,19.321795603599696,19.052066935485584,18.936940582165278,19.075941744378497,17
8370,19.449198685584008,19.23313255968202,19.43516585512691,19.240255750017923,20.37479542407499,19.227365498247536,19.107705877122726,19.222252677163056,19.298347077046117,19.279331393725784,19.18639898979535,19.140388793852196,19.16871393309839,19.99382421657117,19.25492062231018,19.13591924159425,17.938415264357445,18.865491395909658,19.013104581363734,19.203529738197403,19.09676202650303,19.225346176019343,19.807064028351533,19.318388215677317,19.0480023725587,18.93297233303582,19.071747512667628,17
8400,19.446913256075618,19.232042455552914,19.432613050972805,19.239095712978838,20.378165294765665,19.22612724439489,19.105267399274737,19.220952278795096,19.295901360660253,19.275583873169808,19.183235906658467,19.136899571196466,19.16553577471666,19.99380231907884,19.251840117258723,19.132266635335327,17.934967322291698,18.86192018138064,19.00893954409196,19.19990115530436,19.09254243848659,19.2217595711291,19.804144879315004,19.314980827754994,19.043937809631984,18.929004083906307,19.06755328095676,17
8430,19.444627826567228,19.230952351423866,19.430060246818528,19.237935675939752,20.381535165456455,19.224888990542297,19.102828921426692,19.219651880427136,19.29345564427433,19.271836352613775,19.180072823521527,19.13341034854062,19.162357616335044,19.993780421586507,19.248759612207095,19.128614029076516,17.931519380226007,18.858348966851622,19.004774506820127,19.196272572411374,19.088322850470092,19.218172966238853,19.80122573027853,19.311573439832614,19.039873246705156,18.925035834776907,19.063359049245946,17.100000000000023
8460,19.442342397058894,19.22986224729476,19.427507442664364,19.23677563890061,20.384905036147188,19.223650736689763,19.100390443578704,19.218351482059063,19.291009927888467,19.268088832057742,19.176909740384644,19.129921125884778,19.15917945795337,19.993758524094233,19.24567910715558,19.12496142281759,17.928071438160316,18.854777752322605,19.000609469548294,19.19264398951833,19.084103262453596,19.21458636134861,19.79830658124206,19.30816605191029,19.03580868377844,18.921067585647393,19.059164817535077,17
8490,19.440056967550504,19.22877214316577,19.424954638510144,19.235615601861525,20.38827490683792,19.222412482837115,19.0979519657306,19.217051083691103,19.288564211502546,19.264341311501767,19.17374665724776,19.12643190322899,19.1560012995717,19.9937366266019,19.242598602103953,19.121308816558724,17.92462349609457,18.85120653779353,18.996444432276462,19.189015406625344,19.079883674437156,19.210999756458364,19.79538743220553,19.30475866398797,19.03174412085167,18.91709933651788,19.054970585824208,17
8520,19.43777153804217,19.22768203903661,19.42240183435598,19.234455564822383,20.391644777528654,19.22117422898458,19.095513487882556,19.215750685323087,19.286118495116682,19.260593790945677,19.17058357411088,19.122942680573203,19.152823141190026,19.993714729109513,19.23951809705244,19.117656210299913,17.921175554028878,18.84763532326457,18.99227939500463,19.1853868237323,19.07566408642066,19.207413151568062,19.792468283169,19.301351276065645,19.0276795579249,18.91313108738842,19.05077635411334,17
8550,19.435486108533837,19.22659193490756,19.41984903020176,19.233295527783298,20.39501464821933,19.21993597513199,19.093075010034568,19.21445028695507,19.283672778730818,19.2568462703897,19.167420490973996,19.11945345791736,19.149644982808354,19.99369283161718,19.23643759200087,19.114003604041045,17.91772761196313,18.84406410873555,18.988114357732854,19.181758240839315,19.07144449840422,19.203826546677817,19.78954913413253,19.297943888143266,19.023614994998127,18.909162838258908,19.04658212240247,17.100000000000023
8580,19.43320067902539,19.225501830778512,19.41729622604754,19.232135490744156,20.398384518910007,19.218697721279398,19.090636532186522,19.21314988858711,19.281227062344954,19.253098749833725,19.164257407837113,19.11596423526163,19.14646682442674,19.993670934124907,19.233357086949354,19.110350997782177,17.914279669897496,18.840492894206477,18.983949320461022,19.178129657946215,19.06722491038778,19.200239941787572,19.786629985096056,19.294536500220886,19.019550432071355,18.90519458912945,19.0423878906916,17.100000000000023
8610,19.430915249517057,19.224411726649407,19.41474342189332,19.230975453705014,20.401754389600853,19.21745946742675,19.088198054338477,19.211849490219038,19.278781345959032,19.249351229277693,19.16109432470023,19.112475012605785,19.14328866604501,19.993649036632632,19.230276581897726,19.10669839152331,17.91083172783175,18.83692167967746,18.979784283189247,19.174501075053172,19.063005322371282,19.196653336897384,19.783710836059527,19.291129112298563,19.015485869144584,18.901226339999937,19.03819365898073,17
8640,19.428629820008666,19.223321622520302,19.412190617739157,19.22981541666593,20.40512426029153,19.216221213574215,19.08575957649043,19.210549091851078,19.27633562957317,19.24560370872166,19.15793124156329,19.10898578994994,19.140110507663394,19.993627139140244,19.227196076846212,19.10304578526444,17.907383785766058,18.8333504651485,18.975619245917414,19.170872492160186,19.058785734354842,19.193066732007082,19.780791687022997,19.28772172437624,19.011421306217812,18.89725809087048,19.033999427269862,17
8670,19.426344390500333,19.222231518391254,19.40963781358505,19.228655379626844,20.408494130982263,19.214982959721624,19.083321098642386,19.20924869348312,19.273889913187247,19.241856188165627,19.154768158426407,19.105496567294153,19.136932349281665,19.99360524164797,19.22411557179464,19.099393179005574,17.90393584370031,18.829779250619424,18.971454208645582,19.167243909267142,19.054566146338345,19.189480127116838,19.777872537986468,19.284314336453917,19.00735674329104,18.893289841740966,19.029805195558993,17.100000000000023
8700,19.424058960991943,19.22114141426215,19.407085009430773,19.2274953425877,20.411864001672996,19.213744705868976,19.08088262079434,19.207948295115045,19.271444196801383,19.238108667609595,19.151605075289467,19.102007344638366,19.13375419090005,19.99358334415558,19.22103506674307,19.095740572746706,17.90048790163462,18.826208036090406,18.96728917137375,19.163615326374156,19.050346558321905,19.185893522226593,19.774953388950053,19.280906948531594,19.00329218036427,18.889321592611452,19.02561096384818,17.100000000000023
8730,19.42177353148361,19.2200513101331,19.40453220527661,19.226335305548616,20.41523387236373,19.21250645201644,19.078444142946296,19.206647896747086,19.26899848041552,19.23436114705362,19.14844199215264,19.098518121982522,19.13057603251832,19.993561446663307,19.2179545616915,19.09208796648784,17.89703995956893,18.82263682156139,18.963124134101975,19.159986743481113,19.046126970305465,19.182306917336348,19.772034239913523,19.277499560609215,18.99922761743744,18.885353343481995,19.02141673213731,17.100000000000023
