% Model,SmartRoom.mph
% Version,COMSOL 6.1.0.282
% Date,"May 26 2023, 16:18"
% Table,04-08 fine 3x3x3  - 3x3x3
% Time (s),"Temperature (degC), Point: (2.35, 7.65, 0.15)","Temperature (degC), Point: (5.15, 7.65, 0.15)","Temperature (degC), Point: (7.95, 7.65, 0.15)","Temperature (degC), Point: (2.35, 3, 0.15)","Temperature (degC), Point: (5.15, 3, 0.15)","Temperature (degC), Point: (7.95, 3, 0.15)","Temperature (degC), Point: (2.35, -1.65, 0.15)","Temperature (degC), Point: (5.15, -1.65, 0.15)","Temperature (degC), Point: (7.95, -1.65, 0.15)","Temperature (degC), Point: (2.35, 7.65, 1.5)","Temperature (degC), Point: (5.15, 7.65, 1.5)","Temperature (degC), Point: (7.95, 7.65, 1.5)","Temperature (degC), Point: (2.35, 3, 1.5)","Temperature (degC), Point: (5.15, 3, 1.5)","Temperature (degC), Point: (7.95, 3, 1.5)","Temperature (degC), Point: (2.35, -1.65, 1.5)","Temperature (degC), Point: (5.15, -1.65, 1.5)","Temperature (degC), Point: (7.95, -1.65, 1.5)","Temperature (degC), Point: (2.35, 7.65, 2.85)","Temperature (degC), Point: (5.15, 7.65, 2.85)","Temperature (degC), Point: (7.95, 7.65, 2.85)","Temperature (degC), Point: (2.35, 3, 2.85)","Temperature (degC), Point: (5.15, 3, 2.85)","Temperature (degC), Point: (7.95, 3, 2.85)","Temperature (degC), Point: (2.35, -1.65, 2.85)","Temperature (degC), Point: (5.15, -1.65, 2.85)","Temperature (degC), Point: (7.95, -1.65, 2.85)",T_outer (degC)
39000,19.895035790969416,19.662836485765126,21.96454082017948,26.60216644947326,19.991558925485265,22.169325472534524,22.563455268852692,23.808105334261484,22.24451225587086,20.26770134251808,19.692260294488108,22.01581592013656,20.69926198426134,20.052861000768644,22.290650760290873,23.734805639901538,25.475350079596694,22.39173068782253,20.517349864916525,21.160884242261204,22.127326349774194,21.776755214399827,21.857668016380785,22.27442133298905,23.491258301210223,25.197190108539644,22.719952499819783,21.80000000000001
39300,19.929344887619322,19.68300877072744,21.97583929045419,26.862491326427516,20.015693266068524,22.185192499195807,22.63539157132601,23.867792571924383,22.278431169921646,20.31382273752706,19.710735538790914,22.029969889473875,20.754906234936357,20.060906287905993,22.307807126422063,23.83417855325729,25.553397856518416,22.431903645814998,20.577308770267166,21.224524021530783,22.144477314820847,21.870904858080337,21.94216996759826,22.296301463164752,23.583964955076738,25.291153707054207,22.761421737106105,22.30000000000001
39600,19.963653984269172,19.703181055689697,21.9871377607289,27.12281620338183,20.039827606651727,22.201059525856977,22.707327873799272,23.92747980958717,22.312350083972433,20.359944132536043,19.729210783093833,22.04412385881119,20.810550485611316,20.068951575043343,22.324963492553138,23.93355146661304,25.63144563344025,22.472076603807523,20.637267675617863,21.28816380080025,22.161628279867614,21.96505450176079,22.026671918815794,22.318181593340398,23.676671608943252,25.38511730556877,22.802890974392426,22.899999999999977
39900,19.99796308091902,19.723353340651954,21.99843623100361,27.383141080336202,20.063961947234986,22.216926552518203,22.77926417627259,23.987167047250068,22.34626899802322,20.406065527544968,19.747686027396753,22.05827782814856,20.866194736286275,20.076996862180636,22.342119858684327,24.032924379968733,25.70949341036203,22.51224956179999,20.697226580968504,21.35180358006977,22.178779244914267,22.059204145441356,22.11117387003327,22.340061723516044,23.769378262809823,25.47908090408339,22.844360211678804,23
40200,20.032272177568984,19.743525625614325,22.009734701278376,27.643465957290516,20.088096287818246,22.232793579179372,22.851200478745852,24.046854284912968,22.380187912074007,20.45218692255395,19.766161271699616,22.072431797485933,20.921838986961234,20.085042149317985,22.35927622481546,24.132297293324427,25.787541187283864,22.5524225197924,20.757185486319088,21.415443359339292,22.195930209960977,22.15335378912181,22.195675821250802,22.361941853691633,23.862084916676395,25.57304450259801,22.885829448965126,23.100000000000023
40500,20.06658127421889,19.76369791057664,22.021033171553086,27.90379083424483,20.112230628401505,22.248660605840655,22.92313678121917,24.106541522575753,22.414106826124737,20.498308317562987,19.784636516002536,22.086585766823305,20.977483237636193,20.093087436455335,22.376432590946592,24.231670206680178,25.865588964205585,22.59259547778487,20.817144391669785,21.479083138608758,22.213081175007687,22.24750343280226,22.280177772468278,22.38382198386728,23.954791570542966,25.66700810111263,22.927298686251447,23.600000000000023
40800,20.10089037086874,19.783870195538952,22.032331641827795,28.1641157111992,20.136364968984708,22.264527632501824,22.995073083692432,24.166228760238596,22.44802574017558,20.544429712571855,19.8031117603054,22.100739736160676,21.03312748831121,20.101132723592684,22.39358895707778,24.33104312003593,25.94363674112742,22.632768435777393,20.87710329702037,21.54272291787828,22.23023214005434,22.34165307648277,22.364679723685697,22.40570211404298,24.047498224409424,25.760971699627305,22.96876792353777,22.80000000000001
41100,20.135199467518646,19.80404248050121,22.043630112102562,28.42444058815346,20.160499309567967,22.280394659162994,23.06700938616575,24.225915997901552,22.481944654226368,20.590551107580836,19.82158700460826,22.11489370549799,21.088771738986168,20.109178010730034,22.410745323208914,24.43041603339168,26.0216845180492,22.67294139376986,20.937062202371067,21.6063626971478,22.24738310510105,22.435802720163224,22.44918167490323,22.427582244218627,24.140204878275995,25.85493529814181,23.010237160824147,22.600000000000023
41400,20.169508564168495,19.824214765463523,22.054928582377272,28.684765465107773,20.184633650151227,22.29626168582422,23.13894568863907,24.285603235564395,22.515863568277155,20.63667250258976,19.84006224891118,22.129047674835363,21.144415989661127,20.117223297867326,22.427901689340047,24.529788946747317,26.099732294970977,22.71311435176233,20.997021107721707,21.670002476417267,22.26453407014776,22.529952363843734,22.533683626120705,22.449462374394273,24.232911532142566,25.94889889665643,23.05170639811047,22.80000000000001
41700,20.203817660818345,19.84438705042578,22.066227052651982,28.94509034206203,20.208767990734486,22.312128712485446,23.21088199111233,24.345290473227294,22.54978248232794,20.682793897598685,19.858537493214044,22.143201644172677,21.200060240336143,20.125268585004733,22.44505805547118,24.629161860103068,26.177780071892755,22.753287309754796,21.056980013072348,21.73364225568679,22.281685035194414,22.624102007524243,22.61818557733818,22.47134250456986,24.325618186009137,26.042862495170993,23.093175635396847,22.69999999999999
42000,20.238126757468308,19.864559335388094,22.077525522926692,29.205415219016345,20.23290233131769,22.327995739146616,23.282818293585592,24.404977710890137,22.58370139637873,20.728915292607724,19.877012737516907,22.157355613509992,21.255704491011045,20.13331387214197,22.46221442160231,24.72853477345882,26.25582784881459,22.79346026774732,21.11693891842299,21.797282034956254,22.298836000241067,22.71825165120481,22.702687528555714,22.493222634745507,24.41832483987571,26.13682609368567,23.13464487268311,23.30000000000001
42300,20.272435854118157,19.88473162035035,22.0888239932014,29.465740095970716,20.257036671901005,22.34386276580784,23.35475459605891,24.46466494855298,22.617620310429515,20.775036687616648,19.89548798181977,22.17150958284742,21.31134874168606,20.141359159279318,22.479370787733444,24.827907686814456,26.33387562573631,22.83363322573973,21.17689782377363,21.860921814225776,22.315986965287777,22.812401294885262,22.78718947977319,22.515102764921153,24.511031493742166,26.230789692200233,23.17611410996949,22.69999999999999
42600,20.306744950768064,19.904903905312665,22.10012246347617,29.72606497292503,20.28117101248415,22.35972979246901,23.426690898532172,24.524352186215822,22.651539224480302,20.82115808262563,19.913963226122632,22.185663552184735,21.36699299236102,20.149404446416668,22.496527153864577,24.927280600170207,26.411923402658147,22.873806183732313,21.23685672912427,21.924561593495298,22.333137930334487,22.906550938565772,22.871691430990666,22.5369828950968,24.603738147608738,26.324753290714852,23.217583347255754,22.600000000000023
42900,20.34105404741797,19.925076190275036,22.11142093375088,29.986389849879288,20.30530535306741,22.375596819130237,23.49862720100549,24.584039423878664,22.68545813853109,20.86727947763461,19.932438470425552,22.19981752152205,21.422637243036036,20.157449733554017,22.51368351999571,25.026653513525957,26.489971179579925,22.913979141724724,21.29681563447491,21.98820137276482,22.350288895381198,23.000700582246168,22.9561933822082,22.558863025272444,24.696444801475252,26.418716889229415,23.259052584542133,22.600000000000023
43200,20.37536314406782,19.945248475237292,22.122719404025588,30.246714726833602,20.329439693650727,22.391463845791463,23.570563503478752,24.643726661541507,22.71937705258182,20.913400872643535,19.950913714728472,22.21397149085942,21.478281493710938,20.16549502069131,22.53083988612684,25.126026426881708,26.568018956501703,22.95415209971719,21.35677453982555,22.051841152034342,22.36743986042785,23.094850225926734,23.040695333425617,22.58074315544809,24.789151455341823,26.512680487744092,23.30052182182851,22.399999999999977
43500,20.40967224071767,19.965420760199606,22.134017874300298,30.507039603787973,20.35357403423393,22.40733087245269,23.64249980595207,24.703413899204406,22.753295966632663,20.959522267652517,19.969388959031335,22.228125460196793,21.533925744385954,20.173540307828716,22.54799625225803,25.22539934023746,26.64606673342348,22.994325057709716,21.41673344517619,22.115480931303864,22.38459082547456,23.188999869607244,23.12519728464315,22.602623285623736,24.881858109208395,26.60664408625854,23.341991059114832,22.600000000000023
43800,20.443981337367575,19.985593045161863,22.145316344575065,30.76736448074223,20.37770837481719,22.423197899113916,23.714436108425332,24.763101136867306,22.787214880683393,21.00564366266144,19.987864203334198,22.242279429534165,21.589569995060913,20.181585594966066,22.565152618389163,25.324772253593096,26.72411451034526,23.034498015702184,21.476692350526832,22.17912071057333,22.401741790521214,23.283149513287754,23.209699235860626,22.62450341579938,24.97456476307491,26.700607684773274,23.383460296401154,22.69999999999999
44100,20.47829043401748,20.005765330124234,22.156614814849718,31.027689357696545,20.40184271540039,22.439064925775085,23.786372410898593,24.822788374530205,22.82113379473418,21.051765057670423,20.006339447637117,22.25643339887148,21.64521424573593,20.1896308821033,22.582308984520296,25.424145166948847,26.802162287267095,23.074670973694595,21.536651255877473,22.242760489842908,22.418892755567924,23.377299156968206,23.29420118707816,22.646383545975027,25.06727141694148,26.79457128328778,23.424929533687532,23.19999999999999
44400,20.535972013777496,20.042596368418458,22.166913814885163,31.23794775764611,20.433660547832687,22.456424614025195,23.85264544076449,24.863225486033457,22.852473936622516,21.124856586221426,20.040213969181593,22.267142223455778,21.69579356497286,20.20525911035878,22.60076010770655,25.510240883548192,26.84986074947483,23.11037502909528,21.621543217198223,22.318601457520174,22.438312814610526,23.48427044426728,23.387606138599153,22.672050845221236,25.16121054877874,26.87173466356569,23.463681353759625,23.13483146067415
44700,20.61324523379153,20.093391361711383,22.17637502369064,31.40623866951813,20.4719189543149,22.475035503901324,23.914171315650663,24.887526462373614,22.881652460668818,21.220555432594324,20.08699670841395,22.274963206114762,21.74212727991636,20.227243627492726,22.62029654195362,25.585207185219303,26.872119344937005,23.14233309261749,21.727334946023234,22.404669891951187,22.459634908326223,23.601989285776085,23.48847389919797,22.700892683247275,25.256182787150465,26.934815507968665,23.500155338813897,22.600000000000023
45000,20.690518453805623,20.144186355004422,22.185836232496058,31.574529581390095,20.51017736079706,22.493646393777453,23.975697190536778,24.911827438713715,22.910830984715062,21.316254278967335,20.133779447646305,22.28278418877369,21.78846099485986,20.249228144626613,22.639832976200694,25.66017348689047,26.894377940399124,23.174291156139702,21.8331266748483,22.4907383263822,22.48095700204192,23.719708127284775,23.589341659796787,22.729734521273144,25.351155025522132,26.99789635237164,23.536629323868283,22.69999999999999
45300,20.76779167381966,20.19498134829746,22.195297441301477,31.742820493262172,20.548435767279273,22.512257283653526,24.037223065422893,24.93612841505376,22.940009508761364,21.411953125340347,20.18056218687866,22.290605171432674,21.834794709803305,20.271212661760558,22.659369410447766,25.735139788561582,26.916636535861244,23.206249219661856,21.93891840367337,22.576806760813156,22.502279095757615,23.837426968793523,23.69020942039566,22.758576359299127,25.4461272638938,27.060977196774672,23.57310330892267,22.69999999999999
45600,20.84506489383375,20.245776341590386,22.204758650106896,31.91111140513408,20.58669417376143,22.530868173529655,24.09874894030895,24.960429391393916,22.969188032807608,21.5076519717133,20.22734492611096,22.298426154091658,21.88112842474675,20.293197178894445,22.67890584469484,25.81010609023275,26.938895131323306,23.238207283184067,22.04471013249838,22.662875195244112,22.523601189473254,23.95514581030227,23.791077180994478,22.787418197325167,25.541099502265524,27.12405804117759,23.60957729397694,22.899999999999977
45900,20.922338113847843,20.296571334883367,22.214219858912315,32.07940231700604,20.624952580243644,22.549479063405784,24.160274815195066,24.984730367734016,22.998366556853853,21.60335081808637,20.27412766534337,22.306247136750585,21.92746213969025,20.315181696028333,22.69844227894191,25.88507239190392,26.961153726785483,23.27016534670628,22.150501861323505,22.748943629675068,22.544923283189007,24.07286465181096,23.89194494159335,22.816260035351092,25.636071740637135,27.18713888558068,23.64605127903127,23
46200,20.999611333861935,20.34736632817635,22.223681067717735,32.24769322887806,20.6632109867258,22.568089953281856,24.22180069008124,25.009031344074174,23.027545080900154,21.699049664459324,20.32091040457567,22.31406811940957,21.97379585463375,20.337166213162277,22.71797871318904,25.960038693575086,26.98341232224766,23.302123410228432,22.256293590148516,22.83501206410608,22.566245376904646,24.19058349331965,23.992812702192168,22.845101873377075,25.73104397900886,27.250219729983712,23.682525264085655,23.30000000000001
46500,21.076884553876084,20.39816132146933,22.233142276523154,32.41598414075003,20.701469393208015,22.586700843157928,24.28332656496741,25.033332320414218,23.056723604946455,21.794748510832278,20.367693143808026,22.321889102068553,22.020129569577193,20.359150730296165,22.73751514743617,26.035004995246197,27.005670917709722,23.334081473750643,22.362085318973584,22.921080498537094,22.587567470620343,24.308302334828397,24.0936804627911,22.873943711403058,25.826016217380527,27.31330057438663,23.718999249139983,22.600000000000023
46800,21.15415777389012,20.44895631476237,22.24260348532863,32.58427505262205,20.739727799690172,22.605311733034114,24.34485243985347,25.057633296754318,23.0859021289927,21.89044735720529,20.41447588304038,22.32971008472748,22.066463284520637,20.38113524743011,22.757051581683186,26.109971296917365,27.02792951317184,23.366039537272854,22.467877047798652,23.007148932968107,22.60888956433604,24.426021176337088,24.194548223389916,22.90278554942904,25.920988455752195,27.376381418789606,23.755473234194255,23.30000000000001
47100,21.231430993904212,20.49975130805535,22.25206469413405,32.75256596449401,20.777986206172443,22.623922622910243,24.406378314739584,25.081934273094475,23.115080653039,21.986146203578187,20.461258622272794,22.337531067386465,22.112796999464194,20.403119764563996,22.776588015930315,26.184937598588533,27.05018810863396,23.397997600795065,22.573668776623663,23.093217367399063,22.630211658051735,24.543740017845835,24.29541598398879,22.931627387455023,26.015960694123862,27.43946226319258,23.79194721924864,23.399999999999977
47400,21.308704213918304,20.550546301348334,22.261525902939468,32.920856876365974,20.8162446126546,22.642533512786315,24.4679041896257,25.106235249434576,23.144259177085246,22.0818450499512,20.508041361505093,22.34535205004545,22.15913071440758,20.425104281697884,22.79612445017733,26.2599039002597,27.07244670409608,23.429955664317163,22.67946050544873,23.179285801830076,22.651533751767374,24.661458859354582,24.396283744587606,22.960469225481006,26.11093293249553,27.502543107595613,23.828421204302913,23.69999999999999
47700,21.38597743393234,20.601341294641372,22.270987111744944,33.08914778823805,20.854503019136757,22.661144402662444,24.52943006451187,25.130536225774733,23.17343770113149,22.17754389632421,20.554824100737505,22.353173032704376,22.205464429351082,20.447088798831828,22.815660884424517,26.334870201930812,27.0947052995582,23.46191372783943,22.78525223427374,23.26535423626109,22.672855845483127,24.779177700863272,24.49715150518648,22.98931106350699,26.205905170867254,27.565623951998703,23.8648951893573,23.899999999999977
48000,21.46325065394643,20.65213628793441,22.280448320550363,33.25743870010996,20.89276142561897,22.679755292538516,24.59095593939793,25.154837202114777,23.202616225177792,22.27324274269722,20.601606839969804,22.360994015363303,22.251798144294526,20.469073315965716,22.83519731867159,26.40983650360198,27.116963895020376,23.493871791361585,22.89104396309881,23.351422670692045,22.694177939198767,24.89689654237202,24.598019265785354,23.01815290153297,26.300877409238865,27.628704796401564,23.901369174411627,23.80000000000001
48300,21.540523873960524,20.702931281227336,22.289909529355782,33.425729611982035,20.931019832101185,22.698366182414645,24.652481814284045,25.179138178454934,23.231794749224036,22.368941589070175,20.64838957920216,22.368814998022287,22.298131859238026,20.491057833099603,22.854733752918662,26.484802805273148,27.139222490482496,23.525829854883796,22.99683569192382,23.437491105123,22.715500032914406,25.014615383880766,24.698887026384227,23.046994739558954,26.39584964761059,27.69178564080454,23.937843159465956,23.5
48600,21.617797093974616,20.753726274520318,22.2993707381612,33.594020523854056,20.969278238583342,22.716977072290774,24.714007689170217,25.203439154795092,23.26097327327028,22.46464043544313,20.695172318434516,22.376635980681215,22.344465574181527,20.513042350233547,22.874270187165735,26.55976910694426,27.161481085944615,23.557787918406007,23.10262742074883,23.523559539554014,22.736822126630102,25.132334225389513,24.799754786983044,23.075836577584823,26.490821885982257,27.75486648520763,23.974317144520285,24.399999999999977
48900,21.695070313988708,20.804521267813357,22.30883194696662,33.76231143572596,21.007536645065557,22.73558796216679,24.77553356405633,25.227740131135135,23.290151797316526,22.56033928181614,20.741955057666814,22.3844569633402,22.39079928912497,20.535026867367435,22.893806621412864,26.634735408615484,27.183739681406735,23.589745981928218,23.208419149573956,23.60962797398497,22.758144220345798,25.25005306689826,24.90062254758186,23.104678415610863,26.585794124353924,27.817947329610547,24.010791129574613,25
49200,21.772343534002744,20.85531626110634,22.31829315577204,33.93060234759798,21.045795051547714,22.75419885204292,24.837059438942447,25.252041107475293,23.319330321362827,22.656038128189152,20.78873779689917,22.392277945999183,22.437133004068414,20.55701138450138,22.913343055659936,26.709701710286595,27.205998276868854,23.62170404545037,23.314210878398967,23.695696408415984,22.779466314061494,25.367771908406894,25.00149030818079,23.13352025363679,26.68076636272565,27.881028174013636,24.047265114628942,24.80000000000001
49500,21.849616754016836,20.906111254399377,22.327754364577515,34.098893259469946,21.08405345802987,22.772809741919048,24.898585313828562,25.276342083815393,23.34850884540913,22.751736974562164,20.835520536131526,22.400098928658053,22.483466719011915,20.578995901635267,22.93287948990701,26.784668011957763,27.228256872330974,23.653662108972583,23.420002607224035,23.78176484284694,22.80078840777719,25.485490749915698,25.10235806877961,23.16236209166277,26.77573860109726,27.944109018416498,24.08373909968327,24.100000000000023
49800,21.926889974030928,20.95690624769236,22.337215573382935,34.26718417134202,21.122311864512085,22.791420631795177,24.960111188714677,25.300643060155494,23.377687369455373,22.84743582093506,20.88230327536388,22.407919911317094,22.529800433955415,20.600980418769154,22.95241592415414,26.85963431362893,27.25051546779315,23.685620172494794,23.525794336049046,23.867833277277953,22.82211050149283,25.60320959142439,25.203225829378482,23.191203929688754,26.870710839468984,28.007189862819473,24.1202130847376,25
50100,22.004163194044963,21.00770124098534,22.34667678218841,34.43547508321393,21.1605702709943,22.810031521671306,25.021637063600792,25.32494403649565,23.406865893501674,22.943134667308072,20.929086014596237,22.41574089397608,22.57613414889886,20.622964935903042,22.97195235840121,26.93460061530004,27.272774063255213,23.717578236016948,23.631586064874057,23.95390171170891,22.843432595208583,25.720928432933135,25.3040935899773,23.220045767714737,26.965683077840595,28.070270707222562,24.15668706979193,24.5
50400,22.081436414059056,21.058496234278323,22.35613799099383,34.60376599508595,21.198828677476513,22.828642411547378,25.083162938486907,25.349245012835752,23.43604441754792,23.038833513681084,20.975868753828593,22.423561876635006,22.62246786384236,20.644949453036986,22.991488792648283,27.009566916971266,27.295032658717332,23.74953629953916,23.737377793699125,24.039970146139922,22.864754688924222,25.838647274441882,25.404961350576116,23.24888760574072,27.06065531621232,28.133351551625537,24.193161054846257,23.5
50700,22.158709634073148,21.10929122757136,22.36559919979925,34.77205690695797,21.23708708395867,22.84725330142345,25.144688813373023,25.373545989175796,23.46522294159422,23.134532360054095,21.02265149306095,22.43138285929399,22.668801578785747,20.666933970170874,23.011025226895413,27.084533218642378,27.31729125417951,23.781494363061313,23.84316952252425,24.126038580570935,22.88607678263992,25.956366115950573,25.50582911117499,23.277729443766646,27.155627554583987,28.196432396028513,24.229635039900586,23.80000000000001
51000,22.23598285408724,21.160086220864343,22.375060408604668,34.94034781882988,21.275345490440884,22.86586419129958,25.206214688259138,25.397846965515953,23.494401465640408,23.23023120642705,21.069434232293247,22.439203841952917,22.715135293729304,20.688918487304818,23.03056166114243,27.15949952031349,27.339549849641628,23.813452426583524,23.94896125134926,24.212107015001948,22.907398876355614,26.074084957459377,25.606696871773863,23.306571281792685,27.250599792955654,28.259513240431488,24.26610902495497,24.399999999999977
51300,22.313256074101332,21.210881214157382,22.384521617410087,35.1086387307019,21.31360389692304,22.884475081175708,25.267740563145253,25.422147941856053,23.52357998968671,23.325930052800004,21.11621697152566,22.4470248246119,22.76146900867269,20.710903004438705,23.050098095389558,27.234465821984656,27.361808445103804,23.845410490105735,24.054752980174328,24.298175449432904,22.92872097007131,26.191803798968067,25.707564632372737,23.335413119818668,27.34557203132738,28.32259408483452,24.302583010009243,23.30000000000001
51600,22.390529294115368,21.261676207450364,22.393982826215506,35.27692964257392,21.3518623034052,22.903085971051837,25.329266438031425,25.446448918196154,23.55275851373301,23.421628899173015,21.16299971075796,22.45484580727083,22.80780272361625,20.732887521572593,23.06963452963663,27.309432123655824,27.384067040565867,23.87736855362789,24.16054470899934,24.384243883863803,22.95004306378695,26.309522640476814,25.808432392971554,23.36425495784465,27.440544269699046,28.385674929237496,24.339056995063572,23.899999999999977
51900,22.467802514129517,21.312471200743232,22.403444035020982,35.44522055444588,21.390120709887412,22.921696860927966,25.39079231291754,25.47074989453631,23.581937037779255,23.517327745546027,21.209782449990257,22.462666789929813,22.854136438559635,20.754872038706594,23.089170963883703,27.384398425326935,27.406325636027987,23.9093266171501,24.266336437824407,24.470312318294873,22.971365157502646,26.42724148198556,25.909300153570427,23.393096795870633,27.535516508070714,28.44875577364047,24.3755309801179,24
52200,22.545075734143552,21.36326619403627,22.4129052438264,35.6135114663179,21.42837911636957,22.94030775080404,25.4523181878036,25.495050870876355,23.611115561825557,23.61302659191898,21.25656518922267,22.47048777258874,22.900470153503193,20.77685655584048,23.108707398130832,27.45936472699816,27.42858423149005,23.94128468067231,24.372128166649475,24.55638075272583,22.992687251218285,26.54496032349425,26.0101679141693,23.42193863389656,27.630488746442325,28.511836618043446,24.412004965172287,23.69999999999999
52500,22.622348954157644,21.414061187329253,22.422366452631877,35.781802378189866,21.466637522851784,22.958918640680167,25.51384406268977,25.519351847216456,23.6402940858718,23.708725438291935,21.303347928455025,22.478308755247724,22.946803868446636,20.79884107297437,23.128243832377905,27.53433102866927,27.450842826952226,23.973242744194522,24.477919895474486,24.642449187156842,23.01400934493404,26.66267916500294,26.111035674768118,23.450780471922542,27.72546098481405,28.57491746244648,24.448478950226672,23.399999999999977
52800,22.699622174171736,21.46485618062229,22.43182766143724,35.950093290061886,21.504895929334054,22.97752953055624,25.575369937575886,25.543652823556613,23.669472609918103,23.804424284664947,21.350130667687324,22.486129737906708,22.99313758339008,20.820825590108257,23.147780266624977,27.60929733034044,27.47310142241446,24.005200807716676,24.583711624299553,24.728517621587855,23.035331438649678,26.78039800651169,26.21190343536699,23.479622309948525,27.820433223185717,28.637998306849454,24.484952935280944,23.399999999999977
53100,22.77689539418577,21.515651173915273,22.44128887024266,36.11838420193391,21.54315433581621,22.99614042043237,25.636895812462,25.567953799896713,23.698651133964347,23.9001231310379,21.39691340691968,22.493950720565692,23.039471298333524,20.842810107242144,23.167316700872107,27.684263632011607,27.49536001787652,24.037158871238887,24.68950335312462,24.81458605601881,23.056653532365374,26.89811684802038,26.31277119596581,23.508464147974507,27.915405461557384,28.70107915125243,24.52142692033533,23.80000000000001
53400,22.854168614199864,21.566446167208255,22.450750079048134,36.28667511380581,21.581412742298312,23.014751310308498,25.698421687348116,25.592254776236814,23.72782965801059,23.995821977410856,21.443696146152092,22.50177170322462,23.08580501327708,20.86479462437603,23.186853135119236,27.759229933682718,27.51761861333864,24.069116934761098,24.795295081949575,24.900654490449767,23.07797562608107,27.01583568952907,26.413638956564682,23.53730598600049,28.01037769992911,28.76415999565546,24.5579009053896,23.5
53700,22.931441834213956,21.617241160501237,22.460211287853554,36.454966025677834,21.619671148780526,23.03336220018457,25.75994756223423,25.616555752576915,23.757008182056893,24.091520823783867,21.49047888538439,22.509592685883604,23.13213872822047,20.886779141510033,23.20638956936625,27.834196235353943,27.539877208800817,24.101074998283195,24.9010868107747,24.98672292488078,23.099297719796766,27.133554531037873,26.514506717163613,23.566147824026416,28.105349938300776,28.82724084005838,24.59437489044393,23.30000000000001
54000,23.00871505422805,21.66803615379422,22.469672496658973,36.6232569375498,21.657929555262797,23.0519730900607,25.821473437120403,25.640856728917072,23.786186706103138,24.18721967015688,21.537261624616747,22.51741366854253,23.178472443164026,20.90876365864392,23.22592600361338,27.909162537025054,27.56213580426288,24.133033061805463,25.006878539599768,25.072791359311793,23.120619813512462,27.251273372546564,26.61537447776243,23.5949896620524,28.200322176672444,28.890321684461412,24.63084887549826,23.600000000000023
54300,23.08598827424214,21.718831147087258,22.479133705464392,36.79154784942182,21.696187961744897,23.070583979936828,25.88299931200652,25.665157705257172,23.815365230149382,24.28291851652989,21.584044363849102,22.52523465120146,23.224806158107413,20.930748175777808,23.245462437860397,27.984128838696222,27.584394399725056,24.164991125327674,25.11267026842478,25.15885979374275,23.1419419072281,27.368992214055368,26.716242238361247,23.62383150007838,28.295294415044168,28.953402528864444,24.667322860552588,23.5
54600,23.163261494256176,21.76962614038024,22.488594914269868,36.95983876129378,21.734446368227168,23.0891948698129,25.944525186892633,25.689458681597273,23.844543754195684,24.378617362902844,21.6308271030814,22.5330556338605,23.27113987305097,20.952732692911695,23.264998872107526,28.05909514036739,27.606652995187176,24.19694918884977,25.218461997249847,25.244928228173762,23.163264000943798,27.486711055564058,26.817109998960063,23.652673338104364,28.390266653415722,29.01648337326742,24.703796845606917,23.30000000000001
54900,23.240534714270325,21.82042113367322,22.498056123075287,37.128129673165745,21.772704774709325,23.10780575968903,26.00605106177875,25.713759657937374,23.873722278241985,24.4743162092758,21.677609842313814,22.540876616519483,23.317473587994357,20.974717210045583,23.2845353063546,28.1340614420385,27.628911590649295,24.228907252371982,25.324253726074858,25.33099666260472,23.184586094659494,27.604429897072805,26.917977759558994,23.681515176130347,28.485238891787503,29.079564217670452,24.740270830661302,24.19999999999999
55200,23.31780793428436,21.87121612696626,22.507517331880706,37.296420585037765,21.810963181191482,23.1264166495651,26.067576936664864,25.73806063427753,23.90290080228823,24.570015055648753,21.72439258154617,22.548697599178354,23.363807302937857,20.996701727179527,23.304071740601728,28.209027743709612,27.651170186111415,24.26086531589425,25.43004545489987,25.417065097035675,23.205908188375133,27.722148738581552,27.01884552015781,23.71035701415633,28.58021113015917,29.14264506207337,24.776744815715574,24.100000000000023
