% Model,SmartRoom_real_4days_fine_300s.mph
% Version,COMSOL 6.1.0.282
% Date,"May 4 2023, 14:24"
% Table,fine 3x3x3 300s real temperature 4 days - Interesting Points 3x3x3
% Time (s),"Temperature (degC), Point: (0.15, 0.15, 0)","Temperature (degC), Point: (5, 0.15, 0)","Temperature (degC), Point: (9.85, 0.15, 0)","Temperature (degC), Point: (0.15, 3, 0)","Temperature (degC), Point: (5, 3, 0)","Temperature (degC), Point: (9.85, 3, 0)","Temperature (degC), Point: (0.15, 5.85, 0)","Temperature (degC), Point: (5, 5.85, 0)","Temperature (degC), Point: (9.85, 5.85, 0)","Temperature (degC), Point: (0.15, 0.15, 1.5)","Temperature (degC), Point: (5, 0.15, 1.5)","Temperature (degC), Point: (9.85, 0.15, 1.5)","Temperature (degC), Point: (0.15, 3, 1.5)","Temperature (degC), Point: (5, 3, 1.5)","Temperature (degC), Point: (9.85, 3, 1.5)","Temperature (degC), Point: (0.15, 5.85, 1.5)","Temperature (degC), Point: (5, 5.85, 1.5)","Temperature (degC), Point: (9.85, 5.85, 1.5)","Temperature (degC), Point: (0.15, 0.15, 3)","Temperature (degC), Point: (5, 0.15, 3)","Temperature (degC), Point: (9.85, 0.15, 3)","Temperature (degC), Point: (0.15, 3, 3)","Temperature (degC), Point: (5, 3, 3)","Temperature (degC), Point: (9.85, 3, 3)","Temperature (degC), Point: (0.15, 5.85, 3)","Temperature (degC), Point: (5, 5.85, 3)","Temperature (degC), Point: (9.85, 5.85, 3)","Температура окружающей среды (degC), Point: (0, 0, 0)"
39600,21.253714260508673,21.305359012790973,21.054622490874976,21.339378563253376,21.68876167629719,21.285240021540744,21.381621466531385,21.314880033773193,21.1302135397068,20.56396852680018,20.64369498233748,20.543171236350304,20.53515325385115,20.196271665751,20.600562353680232,20.646242187842176,21.51800902488401,20.627345048914663,20.88972857932822,20.66856782707356,20.71161023833912,20.80037271010417,20.153638179428697,20.837854000382094,20.876298526072674,20.738294519319652,20.71433711073894,22.899999999999977
39900,21.295898489818796,21.34060837310301,21.09162485032448,21.37377816091407,21.698897021018183,21.318184317879513,21.424301598369198,21.348909881625787,21.16629339989879,20.603307356699816,20.68156592415596,20.582361061292374,20.57020825700016,20.199956820036448,20.637246895997635,20.68803760909549,21.583142151608797,20.668449290825606,20.940276943929064,20.71075414785173,20.75893883466705,20.845577238321198,20.17597278214282,20.884466521210243,20.92514973505712,20.782521492788874,20.76134805769692,23
40200,21.338082719128863,21.375857733415046,21.12862720977398,21.408177758574766,21.709032365739176,21.35112861421834,21.466981730206953,21.38293972947838,21.202373260090724,20.642646186599507,20.7194368659745,20.621550886234502,20.605263260149115,20.203641974321954,20.673931438315037,20.7298330303488,21.6482752783337,20.70955353273655,20.99082530852985,20.75294046862996,20.806267430995035,20.89078176653817,20.198307384857003,20.931079042038448,20.974000944041507,20.826748466258096,20.808359004654847,23.100000000000023
40500,21.38026694843893,21.41110709372714,21.165629569223483,21.442577356235574,21.719167710460226,21.384072910557165,21.509661862044823,21.416969577330974,21.238453120282657,20.681985016499198,20.757307807792927,20.66074071117663,20.64031826329807,20.207327128607403,20.710615980632497,20.77162845160217,21.713408405058487,20.75065777464738,21.041373673130693,20.795126789408187,20.85359602732308,20.935986294755253,20.220641987571184,20.97769156286654,21.022852153026008,20.870975439727374,20.85536995161283,23.600000000000023
40800,21.422451177749053,21.44635645403912,21.20263192867293,21.47697695389627,21.729303055181163,21.417017206895935,21.552341993882635,21.450999425183568,21.274532980474703,20.72132384639889,20.795178749611466,20.699930536118757,20.67537326644714,20.211012282892852,20.7473005229499,20.81342387285548,21.778541531783333,20.791762016558323,21.091922037731536,20.837313110186358,20.90092462365112,20.981190822972223,20.242976590285366,21.0243040836948,21.07170336201051,20.915202413196596,20.90238089857081,22.80000000000001
41100,21.464635407059177,21.481605814351155,21.239634288122488,21.511376551556964,21.739438399902156,21.449961503234704,21.595022125720448,21.48502927303616,21.310612840666636,20.76066267629858,20.83304969142995,20.739120361060827,20.710428269596093,20.2146974371783,20.783985065267245,20.855219294108792,21.843674658508178,20.832866258469267,21.14247040233238,20.87949943096453,20.94825321997905,21.02639535118925,20.26531119299949,21.07091660452295,21.120554570994955,20.959429386665818,20.949391845528737,22.600000000000023
41400,21.506819636369187,21.516855174663192,21.276636647571934,21.54577614921766,21.74957374462315,21.482905799573587,21.637702257558317,21.519059120888755,21.346692700858625,20.800001506198214,20.87092063324849,20.778310186002955,20.745483272745105,20.21838259146375,20.820669607584705,20.89701471536216,21.908807785233023,20.873970500380153,21.193018766933164,20.921685751742757,20.995581816307094,21.07159987940622,20.28764579571373,21.117529125350984,21.169405779979456,21.00365636013504,20.99640279248672,22.80000000000001
41700,21.549003865679254,21.55210453497517,21.31363900702138,21.58017574687841,21.7597090893442,21.515850095912356,21.68038238939613,21.55308896874135,21.382772561050615,20.839340336097905,20.90879157506697,20.817500010945082,20.78053827589406,20.222067745749257,20.85735414990205,20.938810136615416,21.973940911957925,20.91507474229104,21.243567131534007,20.963872072520985,21.04291041263508,21.11680440762325,20.309980398427854,21.16414164617919,21.2182569889639,21.04788333360426,21.043413739444645,22.69999999999999
42000,21.591188094989377,21.587353895287265,21.35064136647088,21.614575344539105,21.76984443406519,21.548794392251125,21.723062521233942,21.587118816593943,21.418852421242605,20.878679165997596,20.946662516885453,20.85668983588721,20.81559327904307,20.22575290003465,20.89403869221951,20.980605557868785,22.039074038682713,20.956178984201983,21.294115496134907,21.006058393299213,21.090239008963124,21.162008935840277,20.332315001142035,21.210754167007394,21.267108197948346,21.092110307073483,21.09042468640257,23.30000000000001
42300,21.633372324299444,21.6226032555993,21.387643725920384,21.648974942199857,21.779979778786128,21.58173868858995,21.765742653071754,21.62114866444648,21.454932281434594,20.91801799589723,20.984533458703936,20.89587966082928,20.850648282192026,20.2294380543201,20.930723234536913,21.022400979122153,22.10420716540756,20.997283226112927,21.34466386073575,21.04824471407744,21.13756760529111,21.207213464057304,20.354649603856217,21.257366687835543,21.315959406932905,21.13633728054276,21.137435633360553,22.69999999999999
42600,21.675556553609567,21.65785261591128,21.424646085369886,21.68337453986055,21.790115123507178,21.614682984928777,21.808422784909567,21.655178512299074,21.491012141626527,20.95735682579692,21.022404400522475,20.935069485771464,20.885703285340924,20.233123208605605,20.967407776854316,21.06419640037541,22.169340292132404,21.038387468023814,21.395212225336536,21.090431034855612,21.18489620161904,21.25241799227433,20.3769842065704,21.30397920866369,21.36481061591735,21.180564254011983,21.184446580318536,22.600000000000023
42900,21.717740782919634,21.693101976223318,21.46164844481939,21.717774137521246,21.800250468228228,21.647627281267546,21.851102916747436,21.689208360151667,21.527092001818517,20.996695655696612,21.060275342340958,20.974259310713535,20.920758288489992,20.236808362891054,21.00409231917172,21.105991821628777,22.23447341885725,21.0794917099347,21.44576058993738,21.132617355633784,21.232224797947083,21.29762252049136,20.399318809284523,21.35059172949184,21.413661824901794,21.224791227481205,21.23145752727646,22.600000000000023
43200,21.7599250122297,21.728351336535297,21.498650804268834,21.752173735181998,21.81038581294922,21.680571577606315,21.893783048585192,21.72323820800426,21.56317186201045,21.036034485596247,21.09814628415944,21.013449135655605,20.955813291638947,20.240493517176503,21.04077686148912,21.147787242882032,22.299606545582094,21.120595951845644,21.496308954538165,21.174803676411955,21.279553394275126,21.342827048708386,20.421653411998705,21.397204250319987,21.46251303388624,21.269018200950427,21.278468474234387,22.399999999999977
43500,21.802109241539767,21.76360069684739,21.535653163718337,21.786573332842693,21.820521157670157,21.71351587394514,21.93646318042306,21.757268055856855,21.59925172220244,21.075373315495938,21.136017225977923,21.05263896059779,20.99086829478796,20.244178671461952,21.077461403806524,21.1895826641354,22.364739672306996,21.161700193756587,21.546857319139008,21.216989997190126,21.32688199060317,21.388031576925414,20.443988014712886,21.443816771148192,21.511364242870684,21.313245174419706,21.325479421192426,22.600000000000023
43800,21.84429347084989,21.798850057159427,21.57265552316784,21.820972930503444,21.830656502391207,21.746460170283967,21.979143312260874,21.79129790370945,21.63533158239443,21.11471214539563,21.173888167796406,21.09182878553986,21.02592329793697,20.2478638257474,21.114145946123926,21.231378085388712,22.429872799031727,21.202804435667474,21.59740568373985,21.25917631796841,21.3742105869311,21.43323610514244,20.466322617427068,21.490429291976398,21.560215451855242,21.357472147888984,21.372490368150352,22.69999999999999
44100,21.886477700159958,21.834099417471407,21.609657882617284,21.85537252816414,21.8407918471122,21.779404466622793,22.021823444098686,21.825327751561986,21.671411442586418,21.15405097529532,21.211759109614945,21.131018610481988,21.060978301085868,20.251548980032908,21.15083048844133,21.273173506642024,22.49500592575663,21.24390867757836,21.647954048340694,21.30136263874664,21.421539183259142,21.478440633359412,20.48865722014125,21.53704181280449,21.60906666083963,21.401699121358206,21.419501315108334,23.19999999999999
44400,21.918717817129505,21.901703611211133,21.639941380029086,21.88255377317239,21.982207839380294,21.805545596357092,22.053522010541656,21.855117544428936,21.700606133392398,21.18891705941155,21.2521602253355,21.164883325340043,21.094606078081483,20.272963248067924,21.18242333100602,21.3090807477642,22.538468761155855,21.278550555400216,21.68740394528129,21.34072136882503,21.45973705202755,21.515882197805695,20.52907239880267,21.573486151444683,21.647551709950733,21.44124629308743,21.45762085872559,23.13483146067415
44700,21.942622428166374,21.996428768265275,21.664592890144604,21.90368434022207,22.233667903857054,21.825984071731853,22.076015441286188,21.881353173558068,21.724029432213,21.220033930150578,21.294682222121082,21.194284344980645,21.12703750374243,20.30923868498121,21.209748131130993,21.340052308482313,22.56376679353218,21.307775451559223,21.717550714918616,21.377709912581622,21.490281222694477,21.5468165720323,20.58464335436105,21.601407160897963,21.677347477991304,21.476870689828672,21.488287314248623,22.600000000000023
45000,21.9665270392033,22.091153925319475,21.68924440026018,21.924814907271752,22.48512796833387,21.8464225471065,22.098508872030607,21.907588802687087,21.747452731033604,21.251150800889604,21.337204218906663,21.22368536462119,21.15946892940343,20.345514121894553,21.237072931255966,21.371023869200428,22.589064825908565,21.337000347718117,21.74769748455583,21.414698456338215,21.52082539336135,21.57775094625896,20.64021430991943,21.629328170351243,21.70714324603199,21.512495086570027,21.5189537697716,22.69999999999999
45300,21.990431650240225,22.185879082373617,21.71389591037564,21.945945474321434,22.736588032810687,21.866861022481203,22.12100230277514,21.933824431816163,21.770876029854207,21.28226767162863,21.379726215692244,21.253086384261735,21.19190035506449,20.381789558807895,21.264397731380882,21.401995429918543,22.614362858284892,21.366225243877068,21.77784425419304,21.451687000094807,21.551369564028278,21.608685320485506,20.695785265477866,21.65724917980458,21.736939014072675,21.548119483311325,21.549620225294575,22.69999999999999
45600,22.01433626127715,22.28060423942776,21.738547420491273,21.967076041371115,22.988048097287447,21.887299497855906,22.143495733519615,21.96006006094518,21.794299328674924,21.313384542367658,21.422248212477825,21.282487403902337,21.224331780725493,20.418064995721238,21.29172253150591,21.432966990636658,22.63966089066122,21.395450140036075,21.80799102383031,21.4886755438514,21.581913734695263,21.639619694712167,20.751356221036247,21.68517018925786,21.766734782113303,21.583743880052623,21.580286680817608,22.899999999999977
45900,22.038240872314077,22.375329396481902,21.76319893060679,21.988206608420683,23.239508161764206,21.90773797323061,22.165989164264033,21.986295690074257,21.81772262749547,21.344501413106627,21.464770209263463,21.311888423542882,21.256763206386495,20.45434043263458,21.319047331630827,21.463938551354772,22.664958923037602,21.424675036195026,21.83813779346758,21.52566408760805,21.61245790536219,21.670554068938827,20.806927176594684,21.713091198711027,21.79653055015399,21.619368276793978,21.610953136340584,23
46200,22.062145483350946,22.470054553536045,21.78785044072231,22.009337175470364,23.490968226240966,21.928176448605313,22.188482595008566,22.012531319203333,21.841145926316074,21.375618283845654,21.507292206049044,21.341289443183484,21.28919463204761,20.490615869547923,21.3463721317558,21.49491011207283,22.690256955413872,21.45389993235392,21.86828456310485,21.562652631364585,21.64300207602912,21.70148844316543,20.862498132153064,21.741012208164364,21.826326318194674,21.654992673535332,21.64161959186356,23.30000000000001
46500,22.08605009438793,22.564779710590187,21.812501950837827,22.030467742520045,23.742428290717783,21.948614923979903,22.21097602575304,22.038766948332352,21.864569225136734,21.406735154584737,21.54981420283451,21.370690462824086,21.321626057708556,20.526891306461266,21.373696931880772,21.525881672790945,22.7155549877902,21.483124828512928,21.89843133274212,21.599641175121178,21.67354624669605,21.73242281739209,20.9180690877115,21.768933217617644,21.85612208623536,21.69061707027663,21.67228604738665,22.600000000000023
46800,22.109954705424855,22.659504867644387,21.837153460953346,22.05159830956967,23.9938883551946,21.969053399354664,22.233469456497573,22.065002577461428,21.887992523957337,21.437852025323707,21.592336199620092,21.40009148246463,21.35405748336956,20.56316674337461,21.401021732005688,21.55685323350906,22.740853020166583,21.51234972467182,21.92857810237939,21.636629718877714,21.704090417362977,21.763357191618752,20.97364004326988,21.796854227070924,21.88591785427593,21.72624146701793,21.702952502909625,23.30000000000001
47100,22.133859316461667,22.75423002469853,21.861804971068864,22.072728876619294,24.24534841967136,21.989491874729367,22.255962887241992,22.091238206590504,21.911415822777997,21.468968896062734,21.634858196405673,21.429492502105177,21.38648890903056,20.599442180287895,21.428346532130718,21.587824794227174,22.76615105254291,21.541574620830772,21.95872487201666,21.673618262634363,21.734634588029905,21.794291565845356,21.029210998828262,21.824775236524147,21.915713622316616,21.761865863759283,21.7336189584326,23.399999999999977
47400,22.15776392749865,22.84895518175267,21.886456481184382,22.093859443668975,24.49680848414812,22.009930350104014,22.278456317986468,22.11747383571958,21.9348391215986,21.50008576680176,21.677380193191254,21.458893521745836,21.41892033469162,20.635717617201237,21.455671332255633,21.61879635494529,22.791449084919236,21.57079951698978,21.988871641653873,21.710606806390956,21.765178758696834,21.82522594007196,21.084781954386642,21.852696245977427,21.9455093903573,21.79749026050058,21.764285413955577,23.69999999999999
47700,22.18166853853552,22.943680338806814,21.9111079912999,22.114990010718657,24.748268548624935,22.030368825478718,22.300949748731,22.143709464848598,21.95826242041926,21.53120263754073,21.71990218997678,21.488294541386324,21.451351760352566,20.67199305411458,21.482996132380606,21.649767915663347,22.81674711729562,21.60002441314873,22.019018411291086,21.74759535014755,21.795722929363762,21.856160314298563,21.14035290994508,21.880617255430707,21.97530515839793,21.83311465724188,21.794951869478552,23.899999999999977
48000,22.2055731495725,23.038405495861014,21.93575950141542,22.13612057776828,24.99972861310175,22.050807300853478,22.32344317947542,22.169945093977674,21.981685719239806,21.562319508279813,21.76242418676236,21.517695561026926,21.48378318601368,20.708268491027866,21.51032093250558,21.680739476381518,22.84204514967189,21.629249309307625,22.049165180928412,21.78458389390414,21.826267100030634,21.887094688525224,21.19592386550346,21.908538264883987,22.00510092643856,21.868739053983177,21.82561832500153,23.80000000000001
48300,22.229477760609484,23.1331306529151,21.960411011530937,22.157251144817906,25.25118867757851,22.071245776228125,22.345936610219894,22.19618072310675,22.005109018060466,21.593436379018783,21.804946183547997,21.54709658066747,21.516214611674684,20.74454392794121,21.53764573263055,21.711711037099633,22.867343182048216,21.658474205466632,22.079311950565625,21.821572437660734,21.85681127069762,21.918029062751884,21.251494821061897,21.936459274337267,22.034896694479244,21.90436345072453,21.856284780524504,23.5
48600,22.253382371646296,23.227855809969242,21.985062521646455,22.17838171186753,25.50264874205527,22.09168425160283,22.368430040964427,22.22241635223577,22.02853231688107,21.624553249757867,21.84746818033352,21.576497600308073,21.54864603733563,20.78081936485455,21.564970532755524,21.74268259781769,22.892641214424543,21.687699101625526,22.109458720202895,21.858560981417327,21.887355441364548,21.948963436978488,21.30706577662022,21.964380283790547,22.064692462519872,21.939987847465773,21.886951236047537,24.399999999999977
48900,22.277286982683222,23.32258096702344,22.009714031761973,22.19951227891721,25.75410880653203,22.112122726977532,22.390923471708845,22.248651981364787,22.05195561570173,21.655670120496836,21.889990177119103,21.60589861994862,21.58107746299663,20.817094801767894,21.592295332880497,21.773654158535805,22.91793924680087,21.716923997784534,22.139605489840108,21.89554952517392,21.917899612031476,21.979897811205092,21.362636732178657,21.992301293243827,22.0944882305605,21.975612244207127,21.917617691570513,25
49200,22.301191593720148,23.417306124077584,22.03436554187755,22.220642845966836,26.00556887100879,22.132561202352235,22.41341690245332,22.274887610493863,22.075378914522332,21.686786991235863,21.932512173904684,21.63529963958922,21.613508888657748,20.853370238681237,21.619620133005412,21.804625719253977,22.943237279177197,21.746148893943484,22.169752259477377,21.93253806893057,21.948443782698405,22.010832185431752,21.418207687737038,22.02022230269705,22.124283998601186,22.011236640948482,21.94828414709349,24.80000000000001
49500,22.325096204757074,23.512031281131726,22.05901705199301,22.241773413016517,26.25702893548555,22.15299967772694,22.435910333197853,22.301123239622882,22.098802213342992,21.71790386197489,21.975034170690265,21.664700659229766,21.64594031431875,20.889645675594636,21.646944933130385,21.835597279972035,22.96853531155358,21.775373790102435,22.199899029114647,21.969526612687105,21.97898795336539,22.041766559658356,21.473778643295418,22.048143312150387,22.15407976664187,22.04686103768978,21.97895060261652,24.100000000000023
49800,22.349000815793943,23.60675643818587,22.083668562108585,22.2629039800662,26.508488999962424,22.173438153101586,22.45840376394233,22.327358868751958,22.122225512163595,21.74902073271386,22.01755616747579,21.694101678870368,21.678371739979696,20.925921112507922,21.674269733255414,21.86656884069015,22.993833343929907,21.804598686261386,22.230045798751917,22.006515156443697,22.009532124032262,22.072700933885017,21.529349598853855,22.076064321603667,22.1838755346825,22.082485434431078,22.009617058139497,25
50100,22.372905426830926,23.70148159524001,22.108320072224103,22.284034547115766,26.759949064439184,22.193876628476232,22.480897194686747,22.353594497881033,22.14564881098414,21.780137603452886,22.060078164261427,21.723502698510913,21.710803165640698,20.962196549421265,21.70159453338033,21.897540401408264,23.01913137630629,21.833823582420337,22.26019256838913,22.04350370020029,22.04007629469919,22.10363530811162,21.584920554412236,22.10398533105689,22.213671302723128,22.118109831172376,22.040283513662473,24.5
50400,22.396810037867795,23.79620675229421,22.13297158233962,22.305165114165447,27.011409128915943,22.214315103850993,22.50339062543128,22.37983012701011,22.16907210980486,21.811254474191912,22.10260016104695,21.752903718151515,21.743234591301757,20.998471986334607,21.728919333505303,21.92851196212638,23.044429408682618,21.863048478579287,22.290339338026456,22.080492243956883,22.07062046536612,22.134569682338224,21.640491509970673,22.131906340510227,22.243467070763757,22.153734227913674,22.070949969185563,23.5
50700,22.420714648904777,23.890931909348353,22.15762309245514,22.32629568121513,27.262869193392703,22.23475357922564,22.525884056175755,22.406065756139128,22.192495408625405,21.842371344930882,22.14512215783253,21.78230473779206,21.77566601696276,21.03474742324795,21.756244133630275,21.959483522844494,23.069727441058888,21.892273374738238,22.32048610766367,22.117480787713475,22.101164636033047,22.165504056564885,21.696062465529053,22.15982734996345,22.273262838804442,22.18935862465497,22.10161642470854,23.80000000000001
51000,22.444619259941646,23.985657066402496,22.182274602570715,22.347426248264753,27.51432925786952,22.255192054600343,22.548377486920174,22.432301385268204,22.215918707446065,21.873488215669965,22.187644154618113,21.811705757432605,21.80809744262376,21.071022860161236,21.78356893375519,21.99045508356255,23.09502547343527,21.92149827089719,22.35063287730088,22.154469331470125,22.131708806699976,22.19643843079143,21.75163342108749,22.18774835941673,22.30305860684507,22.224983021396326,22.132282880231514,24.399999999999977
51300,22.468523870978515,24.080382223456695,22.206926112686176,22.368556815314378,27.76578932234628,22.275630529975047,22.570870917664706,22.458537014397223,22.239342006266668,21.904605086408935,22.230166151403694,21.841106777073207,21.84052886828482,21.10729829707458,21.81089373388022,22.021426644280666,23.120323505811655,21.95072316705614,22.38077964693821,22.191457875226718,22.16225297736696,22.22737280501815,21.80720437664587,22.215669368869953,22.332854374885756,22.260607418137624,22.16294933575449,23.30000000000001
51600,22.492428482015498,24.175107380510838,22.23157762280175,22.38968738236406,28.017249386823096,22.29606900534975,22.59336434840918,22.4847726435263,22.262765305087328,21.935721957147962,22.272688148189218,21.87050779671381,21.872960293945766,21.14357373398792,21.838218534005136,22.05239820499878,23.145621538187925,21.97994806321509,22.41092641657542,22.228446418983253,22.192797148033833,22.258307179244753,21.86277533220425,22.24359037832329,22.36265014292644,22.296231814878922,22.193615791277466,23.899999999999977
51900,22.516333093052424,24.269832537564923,22.25622913291727,22.41081794941374,28.268709451299856,22.316507480724397,22.615857779153657,22.511008272655374,22.28618860390793,21.96683882788699,22.3152101449748,21.899908816354355,21.90539171960677,21.179849170901264,21.86554333413011,22.083369765716895,23.17091957056431,22.00917295937404,22.44107318621269,22.265434962739903,22.22334131870076,22.289241553471356,21.918346287762688,22.271511387776513,22.39244591096707,22.331856211620277,22.224282246800442,24
52200,22.540237704089293,24.364557694619066,22.280880643032788,22.431948516463365,28.520169515776615,22.3369459560991,22.638351209898133,22.537243901784393,22.309611902728534,21.997955698626015,22.35773214176038,21.929309835994957,21.937823145267885,21.216124607814606,21.89286813425508,22.11434132643501,23.196217602940635,22.038397855532992,22.471219955849904,22.30242350649644,22.25388548936769,22.320175927698017,21.97391724332101,22.299432397229793,22.422241679007698,22.36748060836163,22.254948702323418,23.69999999999999
52500,22.56414231512622,24.459282851673265,22.305532153148306,22.453079083513046,28.771629580253432,22.357384431473804,22.66084464064261,22.56347953091347,22.333035201549194,22.029072569364985,22.40025413854596,21.958710855635502,21.97025457092883,21.252400044727892,21.920192934380054,22.145312887153125,23.221515635316962,22.067622751691943,22.501366725487173,22.339412050253088,22.284429660034675,22.351110301924678,22.02948819887945,22.327353406683073,22.452037447048326,22.403105005102873,22.28561515784645,23.399999999999977
52800,22.588046926163088,24.55400800872735,22.330183663263824,22.47420965056267,29.02308964473019,22.377822906848508,22.68333807138714,22.589715160042545,22.35645850036974,22.06018944010401,22.442776135331542,21.988111875276104,22.00268599658989,21.28867548164129,21.94751773450497,22.17628444787124,23.24681366769329,22.096847647850893,22.531513495124443,22.37640059400968,22.314973830701604,22.38204467615128,22.085059154437886,22.355274416136353,22.48183321508901,22.438729401844228,22.316281613369426,23.399999999999977
53100,22.61195153720007,24.64873316578155,22.354835173379342,22.495340217612295,29.274549709207008,22.398261382223268,22.70583150213156,22.61595078917162,22.3798817991904,22.091306310843038,22.485298132117123,22.01751289491665,22.03511742225089,21.324950918554634,21.97484253463,22.207256008589297,23.272111700069615,22.126072544009844,22.561660264761713,22.413389137766274,22.345518001368532,22.412979050377942,22.140630109996323,22.38319542558969,22.511628983129697,22.474353798585582,22.346948068892402,23.80000000000001
53400,22.635856148236996,24.74345832283575,22.379486683494918,22.516470784661976,29.526009773683768,22.418699857597858,22.728324932876035,22.64218641830064,22.40330509801106,22.122423181582064,22.527820128902647,22.04691391455725,22.067548847911894,21.361226355467977,22.002167334754972,22.23822756930747,23.297409732445942,22.155297440168795,22.591807034398926,22.450377681522866,22.37606217203546,22.443913424604602,22.196201065554646,22.41111643504297,22.541424751170325,22.509978195326823,22.377614524415435,23.5
53700,22.659760759273922,24.838183479889892,22.404138193610436,22.537601351711658,29.777469838160528,22.43913833297256,22.750818363620567,22.66842204742977,22.426728396831663,22.15354005232109,22.570342125688228,22.076314934197796,22.099980273572896,21.39750179238132,22.029492134879888,22.269199130025527,23.322707764822326,22.184522336327746,22.621953804036252,22.48736622527946,22.406606342702332,22.474847798831206,22.251772021113027,22.439037444496194,22.57122051921101,22.545602592068178,22.40828097993841,23.30000000000001
54000,22.683665370310848,24.932908636944035,22.428789703725954,22.558731918761282,30.028929902637344,22.459576808347265,22.773311794365043,22.694657676558677,22.450151695652266,22.184656923060118,22.612864122473866,22.10571595383834,22.132411699233955,21.433777229294662,22.056816935004917,22.3001706907437,23.348005797198653,22.213747232486696,22.652100573673465,22.52435476903605,22.437150513369318,22.50578217305781,22.30734297667152,22.466958453949474,22.60101628725164,22.581226988809533,22.438947435461387,23.600000000000023
54300,22.707569981347717,25.027633793998177,22.453441213841472,22.579862485810963,30.280389967114104,22.48001528372197,22.79580522510946,22.72089330568781,22.473574994472926,22.215773793799087,22.65538611925939,22.135116973478944,22.164843124894958,21.47005266620795,22.084141735129776,22.331142251461756,23.37330382957498,22.242972128645647,22.682247343310735,22.561343312792644,22.467694684036246,22.536716547284414,22.362913932229844,22.494879463402754,22.630812055292267,22.61685138555083,22.46961389098442,23.5
54600,22.7314745923847,25.12235895105232,22.47809272395699,22.60099305286053,30.53185003159092,22.500453759096672,22.818298655853994,22.74712893481683,22.49699829329353,22.246890664538114,22.69790811604497,22.16451799311949,22.19727455055596,21.50632810312129,22.111466535254806,22.362113812179928,23.398601861951306,22.272197024804655,22.712394112947948,22.598331856549294,22.498238854703175,22.567650921511017,22.418484887788225,22.522800472856034,22.660607823332896,22.65247578229213,22.500280346507395,23.30000000000001
54900,22.755379203421626,25.217084108106462,22.50274423407251,22.622123619910212,30.78331009606768,22.520892234471376,22.84079208659847,22.773364563945904,22.52042159211419,22.278007535277197,22.740430112830552,22.19391901276009,22.229705976216962,21.542603540034577,22.13879133537978,22.393085372897986,23.423899894327633,22.30142192096355,22.742540882585217,22.635320400305773,22.528783025370103,22.598585295737678,22.47405584334666,22.550721482309314,22.69040359137358,22.688100179033427,22.53094680203037,24.19999999999999
55200,22.779283814458495,25.311809265160605,22.527395744188027,22.643254186959894,31.034770160544497,22.54133070984608,22.863285517343,22.79960019307498,22.543844890934736,22.309124406016167,22.782952109616076,22.223320032400636,22.26213740187802,21.57887897694792,22.166116135504694,22.4240569336161,23.44919792670396,22.330646817122556,22.772687652222487,22.672308944062422,22.55932719603709,22.62951966996434,22.529626798905042,22.578642491762594,22.720199359414266,22.72372457577478,22.561613257553404,24.100000000000023
55500,22.80318842549542,25.406534422214804,22.552047254303545,22.664384754009575,31.286230225021257,22.561769185220783,22.88577894808742,22.825835822204,22.567268189755396,22.340241276755137,22.825474106401714,22.252721052041238,22.294568827538967,21.61515441386132,22.193440935629724,22.455028494334215,23.474495959080286,22.35987171328145,22.8028344218597,22.70929748781907,22.58987136670396,22.660454044190942,22.58519775446348,22.606563501215874,22.749995127454895,22.759348972516023,22.59227971307638,23.899999999999977
55800,22.827093036532347,25.501259579268947,22.576698764419064,22.6855153210592,31.537690289498016,22.58220766059543,22.908272378831953,22.852071451333074,22.590691488576,22.37135814749422,22.867996103187238,22.282122071681783,22.327000253200026,21.651429850774605,22.22076573575464,22.486000055052273,23.499793991456613,22.389096609440458,22.83298119149697,22.746286031575607,22.62041553737089,22.691388418417546,22.64076871002186,22.634484510669154,22.779790895495523,22.794973369257377,22.622946168599356,23.80000000000001
56100,22.850997647569272,25.59598473632309,22.601350274534582,22.706645888108824,31.789150353974833,22.60264613597019,22.930765809576428,22.87830708046215,22.614114787396602,22.40247501823319,22.910518099972876,22.311523091322385,22.35943167886103,21.68770528768789,22.248090535879612,22.516971615770444,23.525092023832997,22.418321505599465,22.86312796113424,22.7832745753322,22.650959708037817,22.722322792644206,22.69633966558024,22.662405520122434,22.80958666353621,22.830597765998732,22.65361262412233,24.19999999999999
56400,22.8749022586062,25.69070989337723,22.6260017846501,22.727776455158505,32.04061041845159,22.623084611344893,22.953259240320847,22.90454270959117,22.637538086217262,22.433591888972217,22.9530400967584,22.34092411096293,22.39186310452203,21.72398072460129,22.275415336004585,22.547943176488502,23.550390056209324,22.44754640175836,22.89327473077151,22.820263119088736,22.681503878704746,22.753257166870867,22.75191062113862,22.690326529575714,22.839382431576837,22.866222162739973,22.684279079645364,23.5
56700,22.898806869643067,25.78543505043143,22.65065329476562,22.74890702220813,32.29207048292835,22.64352308671954,22.97575267106538,22.930778338720188,22.660961385037865,22.464708759711243,22.99556209354398,22.370325130603533,22.424294530183033,21.760256161514633,22.3027401361295,22.578914737206617,23.57568808858565,22.47677129791731,22.92342150040878,22.857251662845385,22.712048049371674,22.78419154109747,22.807481576697,22.718247539028994,22.869178199617465,22.901846559481328,22.71494553516834,23.600000000000023
