% Model,SmartRoom_09-11.mph
% Version,COMSOL 6.1.0.282
% Date,"May 29 2023, 10:34"
% Table,09-11 3x3x3 - Time (s)
% Time (s),"Temperature (degC), Point: (2.35, 7.65, 0.15)","Temperature (degC), Point: (5.15, 7.65, 0.15)","Temperature (degC), Point: (7.95, 7.65, 0.15)","Temperature (degC), Point: (2.35, 3, 0.15)","Temperature (degC), Point: (5.15, 3, 0.15)","Temperature (degC), Point: (7.95, 3, 0.15)","Temperature (degC), Point: (2.35, -1.65, 0.15)","Temperature (degC), Point: (5.15, -1.65, 0.15)","Temperature (degC), Point: (7.95, -1.65, 0.15)","Temperature (degC), Point: (2.35, 7.65, 1.5)","Temperature (degC), Point: (5.15, 7.65, 1.5)","Temperature (degC), Point: (7.95, 7.65, 1.5)","Temperature (degC), Point: (2.35, 3, 1.5)","Temperature (degC), Point: (5.15, 3, 1.5)","Temperature (degC), Point: (7.95, 3, 1.5)","Temperature (degC), Point: (2.35, -1.65, 1.5)","Temperature (degC), Point: (5.15, -1.65, 1.5)","Temperature (degC), Point: (7.95, -1.65, 1.5)","Temperature (degC), Point: (2.35, 7.65, 2.85)","Temperature (degC), Point: (5.15, 7.65, 2.85)","Temperature (degC), Point: (7.95, 7.65, 2.85)","Temperature (degC), Point: (2.35, 3, 2.85)","Temperature (degC), Point: (5.15, 3, 2.85)","Temperature (degC), Point: (7.95, 3, 2.85)","Temperature (degC), Point: (2.35, -1.65, 2.85)","Temperature (degC), Point: (5.15, -1.65, 2.85)","Temperature (degC), Point: (7.95, -1.65, 2.85)",T_outer (degC)
49799.99999999999,21.80047704891342,20.710088975908036,21.306290705740764,32.58118174620307,21.099037502267095,21.617967657471297,23.814807263021578,23.552957016182518,21.967835154786826,22.684963708067755,20.75441160233555,21.439352005394994,22.305193272305473,20.886322067077742,21.69797216225129,25.46163489229673,25.0946289540301,22.20795221131101,23.550169548980023,23.701909572296756,21.805472132742807,25.676436017625747,25.223197133139877,22.075903590318774,25.793171726372975,26.64688511750296,22.724693182073963,24.100000000000023
50100,21.87862141135554,20.77891032407217,21.326586741549363,32.575718836279634,21.132906726074452,21.646962422911713,23.855140108670355,23.57056955024143,21.998424848799345,22.782731794176698,20.826173575755263,21.456541510482452,22.343855474677582,20.912061401452547,21.727943342956166,25.502796035233814,25.104169877569234,22.23901849344452,23.643186983742225,23.78441727824213,21.83664641142167,25.749197984997977,25.28911427732851,22.112699882516722,25.855883903367726,26.68284465811655,22.760149175170795,24.100000000000023
50400,21.9567657737976,20.84773167223642,21.34688277735802,32.57025592635608,21.166775949881696,21.67595718835213,23.895472954319075,23.58818208430023,22.029014542811808,22.880499880285583,20.897935549174974,21.47373101556991,22.382517677049748,20.93780073582741,21.757914523661043,25.5439571781709,25.11371080110831,22.27008477557797,23.736204418504315,23.866924984187335,21.86782069010053,25.82195995237015,25.355031421517026,22.14949617471467,25.918596080362477,26.718804198730027,22.79560516826757,24.30000000000001
50699.99999999999,22.03491013623966,20.9165530204005,21.367178813166674,32.564793016432645,21.20064517368894,21.7049519537926,23.935805799967852,23.605794618359084,22.059604236824327,22.978267966394526,20.969697522594686,21.49092052065737,22.421179879421857,20.963540070202214,21.787885704365863,25.585118321107927,25.123251724647446,22.30115105771148,23.829221853266517,23.94943269013271,21.89899496877939,25.894721919742324,25.420948565705544,22.18629246691262,25.981308257357227,26.75476373934356,22.831061161364346,24.399999999999977
51000,22.11305449868172,20.985374368564692,21.38747484897533,32.55933010650915,21.234514397496298,21.733946719233018,23.97613864561663,23.62340715241794,22.090193930836904,23.07603605250347,21.041459496014454,21.508110025744884,22.459842081794022,20.989279404577132,21.81785688507074,25.626279464044956,25.132792648186523,22.332217339844988,23.922239288028663,24.031940396078028,21.930169247458252,25.967483887114497,25.48686570989412,22.223088759110567,26.044020434352035,26.790723279957092,22.866517154461178,24.30000000000001
51300,22.19119886112378,21.054195716728998,21.407770884784043,32.55386719658566,21.268383621303542,21.762941484673433,24.016471491265463,23.641019686476795,22.120783624849366,23.17380413861241,21.113221469434166,21.525299530832285,22.498504284166188,21.015018738951937,21.847828065775616,25.667440606982098,25.142333571725658,22.363283621978553,24.01525672279081,24.11444810202329,21.961343526137057,26.04024585448667,25.552782854082693,22.259885051308572,26.106732611346786,26.826682820570625,22.90197314755801,24.399999999999977
51599.99999999999,22.26934322356584,21.123017064893133,21.42806692059264,32.54840428666216,21.302252845110843,21.791936250113906,24.056804336914183,23.65863222053565,22.151373318861886,23.271572224721297,21.184983442853877,21.5424890359198,22.537166486538297,21.0407580733268,21.877799246480436,25.708601749919126,25.151874495264735,22.394349904112005,24.108274157552955,24.196955807968607,21.99251780481592,26.113007821858844,25.61869999827121,22.29668134350652,26.169444788341536,26.862642361184157,22.937429140654785,25.100000000000023
51900,22.347487586007958,21.19183841305727,21.448362956401297,32.54294137673867,21.336122068918144,21.820931015554322,24.097137182562903,23.676244754594507,22.181963012874405,23.36934031083024,21.25674541627359,21.5596785410072,22.575828688910462,21.066497407701604,21.907770427185312,25.74976289285621,25.161415418803927,22.42541618624557,24.2012915923151,24.279463513913925,22.02369208349478,26.185769789231074,25.68461714245973,22.333477635704526,26.232156965336344,26.898601901797747,22.97288513375156,24.69999999999999
52200,22.42563194844996,21.26065976122146,21.46865899221001,32.53747846681529,21.369991292725445,21.849925780994738,24.137470028211737,23.693857288653362,22.212552706886925,23.467108396939125,21.3285073896933,21.57686804609466,22.61449089128257,21.092236742076466,21.937741607890132,25.790924035793353,25.170956342343004,22.456482468379022,24.294309027077247,24.361971219859242,22.054866362173698,26.258531756603247,25.750534286648303,22.37027392790253,26.294869142331095,26.934561442411223,23.008341126848393,24.30000000000001
52499.99999999999,22.50377631089208,21.329481109385654,21.48895502801861,32.53201555689179,21.403860516532745,21.878920546435154,24.177802873860458,23.71146982271216,22.243142400899387,23.564876483048124,21.400269363112955,21.594057551182118,22.653153093654737,21.11797607645127,21.967712788595065,25.83208517873038,25.18049726588208,22.487548750512588,24.387326461839393,24.44447892580456,22.086040640852445,26.33129372397542,25.81645143083682,22.407070220100422,26.357581319325845,26.970520983024812,23.043797119945225,24.69999999999999
52800,22.58192067333414,21.398302457549846,21.509251063827264,32.5265526469683,21.437729740340046,21.90791531187557,24.218135719509235,23.729082356771073,22.273732094911907,23.66264456915701,21.472031336532723,21.611247056269576,22.691815296026903,21.143715410826076,21.997683969299942,25.873246321667523,25.190038189421216,22.518615032646096,24.480343896601596,24.52698663174982,22.117214919531364,26.40405569134765,25.882368575025396,22.443866512298428,26.420293496320653,27.006480523638288,23.079253113042,24.69999999999999
53100,22.660065035776256,21.46712380571404,21.52954709963592,32.521089737044804,21.471598964147347,21.936910077316043,24.25846856515801,23.746694890829872,22.304321788924426,23.760412655265895,21.543793309952434,21.62843656135709,22.73047749839907,21.169454745200937,22.02765515000476,25.91440746460455,25.199579112960294,22.549681314779605,24.573361331363685,24.609494337695196,22.148389198210168,26.476817658719767,25.948285719213857,22.48066280449632,26.483005673315347,27.042440064251764,23.114709106138775,24.399999999999977
53399.99999999999,22.73820939821826,21.53594515387823,21.549843135444576,32.515626827121366,21.50546818795459,21.96590484275646,24.298801410806675,23.764307424888784,22.334911482936946,23.858180741374838,21.615555283372146,21.645626066444493,22.769139700771177,21.195194079575742,22.05762633070964,25.955568607541636,25.20912003649937,22.580747596913113,24.666378766125888,24.6920020436404,22.17956347688903,26.549579626091997,26.01420286340243,22.517459096694324,26.545717850310155,27.078399604865353,23.15016509923555,24.799999999999272
53700,22.816353760660377,21.604766502042423,21.570139171253174,32.51016391719787,21.539337411761892,21.99489960819693,24.33913425645551,23.781919958947583,22.365501176949408,23.95594882748378,21.687317256791914,21.662815571532064,22.807801903143343,21.220933413950604,22.087597511414458,25.99672975047872,25.218660960038562,22.611813879046622,24.759396200888034,24.774509749585718,22.210737755567834,26.62234159346417,26.080120007591006,22.55425538889233,26.608430027304962,27.114359145478943,23.185621092332383,24.80000000000001
54000,22.89449812310238,21.673587850206616,21.590435207061887,32.50470100727438,21.573206635569193,22.023894373637347,24.379467102104286,23.799532493006495,22.396090870961984,24.053716913592666,21.759079230211626,21.68000507661941,22.84646410551545,21.246672748325466,22.117568692119335,26.03789089341575,25.22820188357764,22.642880161180187,24.85241363565018,24.857017455531036,22.241912034246752,26.695103560836344,26.146037151779524,22.591051681090335,26.671142204299713,27.150318686092476,23.221077085429215,24.399999999999977
54299.99999999999,22.972642485544498,21.74240919837075,21.610731242870543,32.499238097351,21.607075859376494,22.052889139077763,24.419799947753006,23.817145027065294,22.426680564974504,24.151484999701665,21.830841203631337,21.697194581706867,22.885126307887617,21.27241208270027,22.147539872824154,26.079052036352834,25.237742807116774,22.67394644331364,24.945431070412326,24.939525161476354,22.273086312925557,26.767865528208517,26.21195429596804,22.627847973288226,26.733854381294464,27.18627822670595,23.25653307852599,24.399999999999977
54600,23.050786847986615,21.811230546534944,21.63102727867914,32.493775187427445,21.640945083183794,22.081883904518236,24.460132793401783,23.834757561124206,22.457270258986966,24.24925308581055,21.902603177051105,21.714384086794325,22.923788510259783,21.298151417075132,22.17751105352903,26.12021317928992,25.24728373065585,22.705012725447148,25.03844850517453,25.02203286742167,22.304260591604418,26.840627495580748,26.277871440156616,22.66464426548623,26.796566558289214,27.22223776731954,23.291989071622822,24.80000000000001
54900,23.128931210428618,21.880051894699136,21.651323314487854,32.48831227750395,21.67481430699104,22.11087866995865,24.50046563905056,23.852370095183005,22.487859952999486,24.347021171919437,21.97436515047076,21.73157359188184,22.96245071263195,21.323890751449994,22.207482234233908,26.161374322226948,25.25682465419493,22.736079007580656,25.131465939936618,25.10454057336699,22.33543487028328,26.91338946295292,26.343788584345077,22.701440557684123,26.85927873528408,27.258197307933074,23.32744506471954,24.69999999999999
55199.99999999999,23.20707557287068,21.948873242863215,21.671619350296453,32.48284936758046,21.70868353079834,22.139873435399124,24.540798484699337,23.86998262924186,22.51844964701195,24.444789258028436,22.04612712389047,21.7487630969693,23.001112915004057,21.3496300858248,22.237453414938784,26.202535465164033,25.266365577734064,22.767145289714165,25.22448337469882,25.18704827931225,22.36660914896214,26.986151430325094,26.40970572853371,22.738236849882128,26.921990912278773,27.29415684854655,23.362901057816373,24.5
55500,23.28521993531274,22.017694591027464,21.691915386105165,32.47738645765702,21.74255275460564,22.16886820083954,24.581131330348057,23.887595163300716,22.549039341024468,24.54255734413732,22.11788909731024,21.765952602056757,23.039775117376223,21.375369420199604,22.267424595643604,26.243696608101118,25.275906501273198,22.798211571847673,25.317500809460967,25.26955598525757,22.397783427641002,27.058913397697268,26.475622872722226,22.775033142080076,26.98470308927358,27.33011638916014,23.398357050913205,24.899999999999977
55800,23.363364297754856,22.0865159391916,21.712211421913764,32.471923547733525,21.77642197841294,22.197862966280013,24.621464175996834,23.90520769735957,22.579629035036987,24.640325430246264,22.18965107072995,21.783142107144215,23.078437319748332,21.401108754574466,22.29739577634848,26.284857751038203,25.285447424812276,22.829277853981182,25.410518244223113,25.352063691202886,22.428957706319807,27.13167536506944,26.5415400169108,22.811829434278025,27.04741526626833,27.36607592977367,23.43381304400998,25.100000000000023
56099.99999999999,23.44150866019686,22.155337287355792,21.73250745772242,32.46646063781009,21.810291202220185,22.22685773172043,24.66179702164561,23.922820231418427,22.610218729049507,24.738093516355207,22.261413044149663,21.800331612231673,23.117099522120498,21.426848088949384,22.327366957053357,26.326018893975288,25.29498834835141,22.86034413611469,25.5035356789852,25.434571397148147,22.460131984998668,27.204437332441614,26.607457161099262,22.84862572647603,27.11012744326308,27.402035470387204,23.469269037106812,25.30000000000001
56400,23.519653022638977,22.224158635519984,21.752803493531133,32.46099772788665,21.844160426027486,22.255852497160845,24.70212986729433,23.940432765477226,22.64080842306197,24.835861602464092,22.333175017569374,21.81752111731913,23.155761724492663,21.45258742332419,22.357338137758234,26.367180036912373,25.304529271890488,22.8914104182482,25.596553113747404,25.517079103093465,22.49130626367753,27.277199299813844,26.673374305287837,22.885422018674035,27.17283962025789,27.43799501100068,23.504725030203588,24.899999999999977
56700,23.597797385081037,22.292979983684177,21.773099529339675,32.4555348179631,21.878029649834843,22.28484726260126,24.74246271294311,23.95804529953608,22.67139811707449,24.933629688572978,22.404936990989142,21.83471062240659,23.194423926864715,21.478326757698994,22.387309318463053,26.408341179849458,25.314070195429622,22.922476700381708,25.68957054850955,25.599586809038783,22.522480542356334,27.349961267186018,26.73929144947641,22.922218310871926,27.235551797252583,27.47395455161427,23.54018102330042,25.100000000000023
56999.99999999999,23.675941747523098,22.36180133184837,21.793395565148387,32.45007190803966,21.91189887364203,22.313842028041734,24.78279555859183,23.975657833594937,22.701987811087008,25.03139777468192,22.476698964408797,21.851900127494048,23.23308612923688,21.5040660920738,22.41728049916793,26.449502322786486,25.323611118968643,22.953542982515216,25.782587983271696,25.6820945149841,22.553654821035252,27.42272323455819,26.80520859366493,22.95901460306993,27.298263974247448,27.509914092227746,23.575637016397195,25.19999999999999
57300,23.754086109965158,22.43062268001256,21.813691600957043,32.444608998116166,21.94576809744939,22.34283679348215,24.823128404240663,23.993270367653793,22.732577505099528,25.129165860790863,22.54846093782851,21.869089632581563,23.271748331609047,21.529805426448718,22.447251679872807,26.490663465723514,25.333152042507834,22.984609264648782,25.875605418033786,25.76460222092942,22.584829099714113,27.495485201930364,26.87112573785356,22.995810895267937,27.36097615124214,27.54587363284128,23.611093009494027,25.30000000000001
57600,23.832230472407275,22.499444028176754,21.8339876367657,32.43914608819273,21.979637321256632,22.371831558922565,24.86346124988944,24.010882901712648,22.76316719911199,25.226933946899806,22.620222911248277,21.88627913766902,23.310410533981212,21.555544760823466,22.477222860577626,26.5318246086606,25.34269296604691,23.01567554678229,25.96862285279599,25.847109926874737,22.616003378392975,27.568247169302595,26.937042882041965,23.03260718746583,27.42368832823695,27.58183317345481,23.646549002590746,24.899999999999977
57899.99999999999,23.910374834849335,22.568265376340946,21.854283672574354,32.433683178269234,22.013506545063933,22.400826324363038,24.903794095538103,24.028495435771447,22.793756893124566,25.32470203300869,22.69198488466799,21.903468642756422,23.349072736353378,21.581284095198328,22.507194041282503,26.572985751597685,25.352233889586046,23.046741828915742,26.061640287558134,25.929617632819998,22.64717765707178,27.641009136674768,27.00296002623054,23.069403479663833,27.4864005052317,27.6177927140684,23.68200499568752,24.80000000000001
58199.99999999999,23.988519197291396,22.637086724505025,21.874579708382953,32.42822026834574,22.047375768871234,22.42982108980351,24.94412694118688,24.04610796983036,22.82434658713703,25.422470119117634,22.763746858087643,21.920658147843938,23.387734938725487,21.607023429573132,22.537165221987323,26.61414689453477,25.36177481312518,23.077808111049308,26.15465772232028,26.012125338765316,22.67835193575064,27.71377110404694,27.068877170419114,23.10619977186178,27.54911268222645,27.653752254681933,23.71746098878441,25.100000000000023
58500,24.066663559733456,22.70590807266933,21.89487574419161,32.42275735842236,22.081244992678535,22.458815855243927,24.984459786835714,24.063720503889158,22.85493628114949,25.52023820522652,22.83550883150741,21.93784765293134,23.426397141097652,21.63276276394805,22.5671364026922,26.655308037471855,25.371315736664258,23.108874393182816,26.247675157082483,26.094633044710633,22.709526214429502,27.786533071419115,27.134794314607632,23.14299606405973,27.611824859221258,27.689711795295466,23.752916981881185,24.899999999999977
58799.99999999999,24.144807922175573,22.774729420833467,21.915171780000264,32.417294448498865,22.115114216485836,22.487810620684343,25.024792632484434,24.08133303794807,22.885525975162068,25.61800629133552,22.907270804927066,21.955037158018854,23.46505934346976,21.658502098322856,22.597107583397076,26.696469180408883,25.380856660203335,23.139940675316268,26.340692591844572,26.177140750655894,22.740700493108307,27.859295038791288,27.200711458796206,23.179792356257735,27.67453703621601,27.725671335909,23.78837297497796,25.19999999999999
59099.99999999999,24.222952284617577,22.843550768997602,21.93546781580892,32.41183153857531,22.14898344029308,22.51680538612476,25.06512547813321,24.098945572006926,22.916115669174587,25.715774377444404,22.97903277834689,21.972226663106255,23.503721545841927,21.68424143269766,22.627078764101896,26.737630323346025,25.39039758374247,23.171006957449777,26.433710026606718,26.259648456601212,22.771874771787225,27.93205700616346,27.266628602984724,23.216588648455627,27.737249213210816,27.761630876522474,23.823828968074736,25
59400,24.301096647059694,22.91237211716185,21.955763851617576,32.40636862865182,22.182852664100437,22.54580015156523,25.10545832378199,24.11655810606578,22.94670536318705,25.813542463553404,23.050794751766546,21.989416168193713,23.542383748214093,21.709980767072523,22.657049944806772,26.778791466283053,25.399938507281604,23.202073239583342,26.52672746136892,26.34215616254653,22.803049050466086,28.004818973535635,27.332545747173242,23.253384940653632,27.799961390205567,27.797590417136064,23.859284961171568,24.80000000000001
59699.99999999999,24.379241009501698,22.981193465325987,21.97605988742623,32.40090571872838,22.21672188790768,22.574794917005647,25.14579116943071,24.134170640124637,22.977295057199626,25.911310549662232,23.122556725186257,22.00660567328123,23.581045950586258,21.735720101447328,22.68702112551165,26.819952609220195,25.40947943082074,23.233139521716794,26.61974489613101,26.424663868491848,22.83422332914489,28.077580940907865,27.398462891361817,23.290181232851637,27.862673567200318,27.833549957749597,23.8947409542684,24.80000000000001
59999.99999999999,24.457385371943815,23.050014813490122,21.996355923234944,32.39544280880489,22.25059111171504,22.603789682446063,25.186124015079486,24.151783174183436,23.00788475121209,26.009078635771175,23.194318698606025,22.023795178368687,23.619708152958367,21.761459435822132,22.716992306216525,26.86111375215728,25.41902035435976,23.26420580385036,26.712762330893156,26.50717157443711,22.865397607823752,28.150342908280038,27.464380035550334,23.32697752504953,27.92538574419507,27.869509498363072,23.930196947365175,24.899999999999977
60300,24.53552973438582,23.118836161654315,22.016651959043486,32.38997989888139,22.28446033552234,22.63278444788648,25.226456860728263,24.16939570824229,23.038474445224608,26.106846721880117,23.266080672025737,22.040984683456145,23.658370355330533,21.787198770196994,22.746963486921345,26.90227489509425,25.42856127789895,23.295272085983868,26.80577976565536,26.589679280382427,22.896571886502613,28.22310487565221,27.53029717973891,23.363773817247534,27.988097921189876,27.905469038976662,23.96565294046195,25
60599.99999999999,24.613674096827936,23.187657509818507,22.0369479948522,32.38451698895801,22.318329559329584,22.66177921332695,25.266789706376926,24.187008242301204,23.069064139237128,26.20461480798906,23.33784264544545,22.058174188543546,23.6970325577027,21.812938104571856,22.77693466762622,26.943436038031336,25.438102201438028,23.326338368117376,26.898797200417448,26.672186986327745,22.927746165181475,28.29586684302444,27.59621432392737,23.400570109445482,28.050810098184684,27.941428579590195,24.001108933558726,25.100000000000023
60899.99999999999,24.691818459270053,23.2564788579827,22.057244030660854,32.37905407903452,22.352198783136885,22.690773978767368,25.30712255202576,24.204620776360002,23.09965383324959,26.302382894097946,23.409604618865217,22.07536369363106,23.735694760074807,21.838677438946718,22.8069058483311,26.984597180968365,25.447643124977105,23.357404650250885,26.99181463517965,26.754694692273063,22.958920443860336,28.368628810396558,27.662131468115945,23.43736640164343,28.113522275179434,27.977388120203727,24.036564926655615,25.100000000000023
61200,24.769962821712056,23.325300206146892,22.07754006646951,32.37359116911102,22.38606800694413,22.719768744207784,25.347455397674537,24.222233310418858,23.13024352726211,26.40015098020683,23.48136659228487,22.09255319871852,23.774356962446973,21.86441677332158,22.836877029035975,27.02575832390545,25.45718404851624,23.388470932384394,27.08483206994174,26.837202398218324,22.99009472253914,28.441390777768788,27.728048612304462,23.474162693841436,28.176234452174185,28.013347660817203,24.072020919752333,25
61499.99999999999,24.848107184154117,23.394121554311084,22.097836102278166,32.36812825918753,22.41993723075143,22.7487635096482,25.38778824332337,24.239845844477713,23.16083322127463,26.49791906631583,23.553128565704583,22.109742703805978,23.813019164819025,21.890156107696384,22.86684820974085,27.06691946684259,25.466724972055317,23.419537214517902,27.177849504703943,26.91971010416364,23.021269001218002,28.514152745140905,27.793965756493037,23.510958986039384,28.238946629168936,28.049307201430793,24.107476912849165,24.30000000000001
61799.99999999999,24.926251546596234,23.46294290247522,22.118132138086764,32.36266534926415,22.45380645455873,22.77775827508873,25.428121088972034,24.25745837853657,23.19142291528715,26.595687152424716,23.624890539124294,22.126932208893436,23.85168136719119,21.91589544207119,22.89681939044567,27.10808060977962,25.47626589559445,23.45060349665141,27.270866939466032,27.00221781010896,23.052443279896806,28.586914712513135,27.85988290068161,23.547755278237332,28.301658806163744,28.085266742044382,24.142932905945997,24.69999999999999
62100,25.004395909038294,23.531764250639412,22.138428173895477,32.3572024393406,22.48767567836603,22.806753040529088,25.46845393462081,24.275070912595424,23.222012609299668,26.69345523853366,23.696652512544063,22.144121713980894,23.890343569563356,21.94163477644605,22.926790571150548,27.149241752716705,25.485806819133586,23.48166977878492,27.363884374228235,27.08472551605422,23.083617558575725,28.659676679885365,27.925800044870073,23.584551570435337,28.364370983158494,28.121226282657858,24.178388899042773,24.30000000000001
62399.99999999999,25.082540271480354,23.60058559880366,22.158724209704133,32.3517395294171,22.521544902173332,22.83574780596956,25.50878678026959,24.29268344665428,23.252602303312187,26.791223324642544,23.768414485963774,22.161311219068352,23.929005771935522,21.967374110820856,22.956761751855367,27.190402895653733,25.495347742672664,23.512736060918428,27.456901808990324,27.167233221999595,23.11479183725453,28.73243864725748,27.991717189058647,23.621347862633286,28.427083160153302,28.157185823271448,24.213844892139548,24.5
62699.99999999999,25.160684633922415,23.669406946967797,22.17902024551273,32.346276619493665,22.555414125980576,22.864742571409977,25.54911962591831,24.310295980713136,23.28319199732465,26.888991410751487,23.84017645938343,22.17850072415581,23.967667974307687,21.99311344519566,22.986732932560244,27.231564038590818,25.504888666211798,23.543802343051993,27.549919243752527,27.249740927944856,23.145966115933447,28.80520061462971,28.057634333247222,23.658144154831234,28.489795337147996,28.193145363884923,24.24930088523638,24.399999999999977
63000,25.238828996364475,23.738228295131933,22.199316281321387,32.34081370957017,22.589283349787877,22.89373733685045,25.589452471567142,24.32790851477199,23.31378169133717,26.98675949686043,23.911938432803254,22.195690229243212,24.006330176679853,22.018852779570523,23.016704113265064,27.272725181527903,25.514429589750875,23.574868625185445,27.642936678514673,27.332248633890117,23.177140394612252,28.877962582001885,28.12355147743574,23.69494044702924,28.552507514142803,28.229104904498456,24.284756878333155,24.30000000000001
63299.99999999999,25.26106025950213,23.77102161456054,22.20597883410545,32.27397876600111,22.60947570796793,22.882534401269368,25.597504640476302,24.32987853256998,23.301327981620034,27.006900575160614,23.971418046828035,22.20425448081852,24.001844943388164,22.044255409309983,23.006695854488612,27.270952423275617,25.510112514420598,23.5611790740698,27.67911794826489,27.36420412021687,23.181496375361235,28.88187939181671,28.133474053958878,23.68701663190143,28.558979124474945,28.218215596506695,24.271641118153866,24.19999999999999
63599.99999999999,25.27531853955793,23.798677481994048,22.21069730704329,32.19839241726879,22.62771780011701,22.86559943519518,25.600953714713285,24.32961799046234,23.28273645564883,27.01597235435827,24.029146245801996,22.21158880593316,23.9912070593071,22.069610026322607,22.990986688436976,27.263057463391306,25.503819344187605,23.541107521137974,27.70719460947595,27.38895106334371,23.182028174687048,28.87597915905485,28.135412030339637,23.672715909330464,28.557431056197174,28.200645831126906,24.251599221309903,24.19999999999999
63900,25.28957681961373,23.8263333494275,22.215415779981072,32.12280606853636,22.64595989226615,22.848664469121104,25.60440278895021,24.3293574483547,23.26414492967774,27.02504413355598,24.086874444775958,22.218923131047802,23.980569175226037,22.09496464333523,22.97527752238534,27.255162503506767,25.49752617395461,23.521035968206036,27.735271270687065,27.413698006470668,23.18255997401286,28.870078926293047,28.137350006720396,23.6584151867595,28.555882987919404,28.183076065747173,24.231557324465996,23.899999999999977
64199.99999999999,25.303835099669527,23.853989216860896,22.22013425291891,32.04721971980399,22.664201984415286,22.831729503046972,25.607851863187307,24.329096906247116,23.24555340370648,27.034115912753578,24.14460264374992,22.226257456162443,23.96993129114503,22.120319260347912,22.959568356333648,27.247267543622456,25.49123300372156,23.50096441527421,27.763347931898124,27.438444949597567,23.183091773338674,28.864178693531244,28.1392879831011,23.644114464188533,28.554334919641576,28.165506300367383,24.21151542762209,24
64499.99999999999,25.318093379725326,23.881645084294348,22.22485272585675,31.97163337107156,22.682444076564366,22.81479453697284,25.61130093742429,24.32883636413959,23.22696187773539,27.04318769195129,24.20233084272388,22.233591781277028,23.959293407064024,22.14567387736048,22.94385919028207,27.23937258373803,25.484939833488568,23.480892862342444,27.79142459310924,27.46319189272441,23.183623572664487,28.858278460769384,28.141225959481858,23.629813741617568,28.55278685136375,28.147936534987593,24.191473530778183,24
64800,25.332351659781125,23.9093009517278,22.22957119879453,31.89604702233919,22.700686168713503,22.797859570898765,25.61475001166133,24.32857582203195,23.208370351764245,27.052259471148886,24.260059041697843,22.240926106391726,23.94865552298296,22.17102849437316,22.928150024230376,27.231477623853664,25.478646663255518,23.46082130941062,27.819501254320357,27.48793883585131,23.184155371990244,28.852378228007524,28.14316393586256,23.615513019046602,28.551238783085978,28.130366769607804,24.17143163393422,24.19999999999999
65099.99999999999,25.346609939836924,23.93695681916114,22.234289671732313,31.82046067360676,22.718928260862583,22.78092460482469,25.618199085898254,24.328315279924368,23.1897788257931,27.061331250346598,24.317787240671805,22.248260431506367,23.938017638901954,22.196383111385785,22.91244085817874,27.22358266396924,25.472353493022524,23.440749756478795,27.84757791553136,27.512685778978266,23.184687171316057,28.846477995245607,28.14510191224332,23.60121229647558,28.549690714808207,28.11279700422807,24.15138973709037,23.899999999999977
65399.99999999999,25.360868219892723,23.96461268659465,22.23900814467015,31.744874324874445,22.737170353011663,22.76398963875056,25.621648160135237,24.32805473781673,23.171187299821952,27.07040302954431,24.375515439645824,22.25559475662095,23.92737975482089,22.22173772839841,22.896731692127105,27.21568770408487,25.46606032278953,23.420678203546856,27.87565457674242,27.53743272210511,23.18521897064187,28.840577762483804,28.147039888624022,23.586911573904615,28.54814264653038,28.095227238848338,24.131347840246406,23.899999999999977
65700,25.375126499948465,23.9922685540281,22.24372661760799,31.66928797614196,22.755412445160857,22.747054672676484,25.625097234372276,24.327794195709203,23.152595773850805,27.079474808741907,24.433243638619786,22.262929081735592,23.916741870739827,22.247092345411033,22.881022526075412,27.207792744200447,25.459767152556537,23.400606650615032,27.903731237953536,27.562179665232065,23.185750769967626,28.834677529721944,28.148977865004724,23.57261085133365,28.54659457825261,28.07765747346855,24.1113059434025,24
66000,25.38938478000432,24.01992442146144,22.24844509054583,31.593701627409587,22.773654537309937,22.730119706602352,25.62854630860926,24.327533653601563,23.13400424787966,27.088546587939618,24.490971837593747,22.270263406850233,23.906103986658763,22.272446962423658,22.86531336002372,27.19989778431608,25.45347398232343,23.380535097683207,27.931807899164596,27.586926608358965,23.18628256929344,28.82877729696014,28.150915841385483,23.55831012876274,28.54504650997478,28.06008770808876,24.091264046558535,23.899999999999977
66299.99999999999,25.40364306006012,24.04758028889495,22.25316356348361,31.518115278677215,22.791896629459018,22.71318474052822,25.631995382846185,24.32727311149398,23.115412721908456,27.097618367137216,24.54870003656771,22.277597731964875,23.895466102577757,22.297801579436282,22.84960419397214,27.192002824431654,25.447180812090437,23.360463544751383,27.959884560375713,27.611673551485865,23.186814368619252,28.822877064198337,28.152853817766186,23.54400940619172,28.543498441696954,28.042517942709082,24.07122214971463,24.099999999998545
66600,25.417901340115918,24.0752361563284,22.257882036421393,31.442528929944785,22.810138721608155,22.69624977445409,25.635444457083224,24.327012569386397,23.096821195937366,27.106690146334927,24.60642823554167,22.28493205707946,23.88482821849675,22.323156196448906,22.833895027920505,27.184107864547286,25.440887641857444,23.34039199181956,27.987961221586772,27.636420494612764,23.187346167945066,28.81697683143642,28.154791794146945,23.529708683620754,28.541950373419184,28.024948177329293,24.051180252870722,23.69999999999999
