% Model,SmartRoom.mph
% Version,COMSOL 6.1.0.282
% Date,"May 26 2023, 17:05"
% Table,09-12 fine 3x3x3 - 3x3x3
% Time (s),"Temperature (degC), Point: (2.35, 7.65, 0.15)","Temperature (degC), Point: (5.15, 7.65, 0.15)","Temperature (degC), Point: (7.95, 7.65, 0.15)","Temperature (degC), Point: (2.35, 3, 0.15)","Temperature (degC), Point: (5.15, 3, 0.15)","Temperature (degC), Point: (7.95, 3, 0.15)","Temperature (degC), Point: (2.35, -1.65, 0.15)","Temperature (degC), Point: (5.15, -1.65, 0.15)","Temperature (degC), Point: (7.95, -1.65, 0.15)","Temperature (degC), Point: (2.35, 7.65, 1.5)","Temperature (degC), Point: (5.15, 7.65, 1.5)","Temperature (degC), Point: (7.95, 7.65, 1.5)","Temperature (degC), Point: (2.35, 3, 1.5)","Temperature (degC), Point: (5.15, 3, 1.5)","Temperature (degC), Point: (7.95, 3, 1.5)","Temperature (degC), Point: (2.35, -1.65, 1.5)","Temperature (degC), Point: (5.15, -1.65, 1.5)","Temperature (degC), Point: (7.95, -1.65, 1.5)","Temperature (degC), Point: (2.35, 7.65, 2.85)","Temperature (degC), Point: (5.15, 7.65, 2.85)","Temperature (degC), Point: (7.95, 7.65, 2.85)","Temperature (degC), Point: (2.35, 3, 2.85)","Temperature (degC), Point: (5.15, 3, 2.85)","Temperature (degC), Point: (7.95, 3, 2.85)","Temperature (degC), Point: (2.35, -1.65, 2.85)","Temperature (degC), Point: (5.15, -1.65, 2.85)","Temperature (degC), Point: (7.95, -1.65, 2.85)",T_outer (degC)
97500,24.20829536287306,23.95501634780811,20.757830634862728,25.062313209437775,23.01347209034691,20.293196720579715,23.968847996585396,23.228263806650602,20.560852992129867,24.850612287635613,25.317422174376247,20.93655891356275,21.249113403967726,24.120465336465372,20.524932268616283,24.54135504752162,24.123207042181036,20.71460813087583,25.847228560451867,25.507868548306533,21.27891292045922,24.91505951243323,25.246528379014137,20.89116406497851,25.165738389406897,24.604034790735398,21.115820506883438,18.100000000000023
97800,24.164892088044496,23.91709667307981,20.722157859015113,24.99725799161797,22.9963866990214,20.259934620187323,23.925608853465633,23.19377848653511,20.523784464024175,24.79497486208868,25.27045882320067,20.900289238978985,21.21226835016745,24.128856332502323,20.49155838980937,24.491408620217726,24.086708090919956,20.67653720922408,25.781846336108345,25.442615077745984,21.23813570281675,24.851703734139733,25.19190781843895,20.85174494693183,25.102384333120938,24.546508788672668,21.07261181949724,18
98100,24.12148881321599,23.879176998351568,20.686485083167554,24.93220277379811,22.979301307696005,20.22667251979493,23.88236971034587,23.159293166419502,20.486715935918312,24.739337436541746,25.22349547202515,20.864019564395107,21.17542329636717,24.13724732853933,20.458184511002457,24.44146219291372,24.05020913965899,20.638466287572214,25.716464111764708,25.377361607185435,21.197358485174163,24.78834795584629,25.137287257863704,20.812325828885264,25.03903027683498,24.48898278661011,21.029403132111042,18
98400,24.07808553838737,23.841257323623324,20.65081230731994,24.867147555978306,22.962215916370553,20.19341041940254,23.839130567226164,23.124807846304066,20.449647407812506,24.683700010994812,25.176532120849743,20.827749889811344,21.138578242566894,24.145638324576282,20.4248106321956,24.391515765609824,24.013710188397965,20.60039536592035,25.651081887421185,25.312108136624886,21.156581267531635,24.724992177552792,25.082666697288516,20.772906710838583,24.975676220549133,24.43145678454738,20.986194444724845,18.100000000000023
98700,24.034682263558864,23.803337648895138,20.615139531472323,24.802092338158445,22.9451305250451,20.160148319010148,23.795891424106344,23.090322526188572,20.4125788797067,24.62806258544788,25.12956876967428,20.791480215227466,21.101733188766616,24.15402932061329,20.39143675338869,24.341569338305987,23.97721123713694,20.562324444268597,25.58569966307755,25.246854666064337,21.115804049889164,24.66163639925935,25.02804613671333,20.733487592791903,24.912322164263173,24.373930782484706,20.942985757338647,18
99000,23.9912789887303,23.765417974166894,20.579466755624708,24.737037120338584,22.928045133719593,20.126886218617813,23.752652280986695,23.055837206073022,20.375510351600894,24.57242515990083,25.0826054184987,20.755210540643645,21.06488813496634,24.16242031665024,20.358062874581776,24.291622911002037,23.940712285875918,20.524253522616732,25.520317438734025,25.181601195503788,21.07502683224658,24.598280620965852,24.973425576138084,20.694068474745222,24.84896810797727,24.316404780422033,20.899777069952506,18.100000000000023
99300,23.947875713901738,23.727498299438594,20.54379397977715,24.671981902518723,22.910959742394198,20.09362411822542,23.709413137866875,23.02135188595753,20.338441823495145,24.516787734353898,25.035642067323238,20.71894086605994,21.02804308116606,24.17081131268725,20.324688995774864,24.241676483698143,23.904213334614838,20.486182600964867,25.454935214390446,25.11634772494324,21.03424961460405,24.534924842672353,24.918805015562896,20.6546493566986,24.78561405169137,24.258878778359303,20.856568382566252,17.80000000000001
99600,23.912497608206422,23.695384756628926,20.519900705452187,24.645138937813726,22.897661885612138,20.072857294665255,23.67857343620676,23.000987429367342,20.31347473277941,24.47236962768727,24.994946071094375,20.694818741008646,21.004460330395375,24.17769269290619,20.30368145732757,24.207174332334375,23.884301942586433,20.460471924499643,25.40255479855432,25.06556033597508,21.00644754359905,24.488948603493498,24.879117533294732,20.628876148425547,24.741212060187138,24.22347939621318,20.827604175128897,17.399999999999977
99900,23.904920981293913,23.68338531368005,20.536814989973493,24.75067413568513,22.897485130641144,20.095377680131094,23.690688942460667,23.029541678561202,20.330430478736616,24.466818447141463,24.975961983073717,20.71277919826673,21.02682198654867,24.179344332612857,20.32551445512621,24.226175565477433,23.921854595041964,20.477580668859503,25.395216362190467,25.06488758680905,21.023595087731337,24.503180053389883,24.89116250087585,20.65037627043978,24.762465435962326,24.264732947349216,20.847986916085745,17.399999999999977
100200,23.897344354381516,23.67138587073117,20.553729274494742,24.85620933355665,22.897308375670207,20.11789806559699,23.702804448714573,23.058095927755062,20.347386224693878,24.461267266595655,24.956977895052887,20.73073965552487,21.049183642701905,24.180995972319522,20.347347452924794,24.245176798620605,23.959407247497495,20.494689413219362,25.387877925826615,25.06421483764308,21.040742631863623,24.51741150328644,24.903207468456912,20.67187639245401,24.783718811737515,24.305986498485254,20.868369657042592,17.399999999999977
100500,23.88976772746912,23.65938642778235,20.570643559016048,24.961744531428053,22.89713162069927,20.14041845106283,23.714919954968366,23.08665017694898,20.364341970651026,24.455716086049904,24.93799380703217,20.748700112782956,21.0715452988552,24.182647612026244,20.36918045072332,24.264178031763777,23.996959899953083,20.511798157579165,25.380539489462763,25.063542088477107,21.057890175995794,24.53164295318294,24.915252436037974,20.69337651446824,24.804972187512703,24.34724004962129,20.88875239799944,17.30000000000001
100800,23.882191100556668,23.64738698483353,20.587557843537297,25.067279729299514,22.896954865728333,20.162938836528724,23.727035461222272,23.115204426142895,20.381297716608287,24.45016490550404,24.9190097190114,20.76666057004104,21.093906955008492,24.18429925173291,20.39101344852196,24.283179264906835,24.03451255240867,20.528906901938967,25.37320105309891,25.062869339311078,21.07503772012808,24.54587440307938,24.927297403619036,20.714876636482472,24.826225563287835,24.38849360075733,20.90913513895623,17.30000000000001
101100,23.874614473644158,23.635387541884597,20.604472128058546,25.172814927170975,22.896778110757396,20.185459221994506,23.73915096747612,23.143758675336755,20.398253462565492,24.444613724958344,24.900025630990626,20.78462102729918,21.116268611161786,24.185950891439575,20.412846446320486,24.302180498050006,24.072065204864316,20.54601564629877,25.365862616735058,25.06219659014505,21.09218526426025,24.56010585297588,24.939342371200098,20.736376758496704,24.84747893906308,24.429747151893253,20.92951787991302,17.30000000000001
101400,23.867037846731705,23.62338809893572,20.621386412579852,25.278350125042437,22.89660135578646,20.207979607460402,23.75126647372997,23.172312924530615,20.415209208522754,24.439062544412536,24.881041542969854,20.80258148455721,21.13863026731508,24.18760253114624,20.434679444119126,24.321181731193064,24.109617857319847,20.563124390658572,25.35852418037115,25.061523840979135,21.109332808392594,24.574337302872323,24.951387338781217,20.757876880510935,24.86873231483827,24.471000703029347,20.949900620869926,17.30000000000001
101700,23.859461219819252,23.611388655986843,20.6383006971011,25.383885322913898,22.89642460081552,20.23049999292624,23.763381979983762,23.200867173724475,20.4321649544799,24.433511363866728,24.862057454949138,20.82054194181535,21.160991923468373,24.189254170852905,20.45651244191771,24.340182964336236,24.14717050977538,20.58023313501843,25.351185744007296,25.060851091813106,21.126480352524823,24.588568752768822,24.96343230636228,20.779377002525166,24.8899856906134,24.51225425416544,20.970283361826773,17.30000000000001
102000,23.851884592906856,23.599389213037966,20.655214981622407,25.48942052078536,22.896247845844528,20.253020378392137,23.77549748623767,23.229421422918335,20.449120700437106,24.42796018332092,24.843073366928365,20.838502399073434,21.18335357962161,24.19090581055957,20.478345439716293,24.359184197479408,24.184723162231023,20.597341879378178,25.343847307643387,25.06017834264702,21.143627896657108,24.60280020266532,24.975477273943397,20.800877124539397,24.911239066388646,24.553507805301365,20.990666102783564,17.399999999999977
102300,23.844307965994403,23.58738977008909,20.672129266143656,25.594955718656706,22.89607109087359,20.275540763857975,23.787612992491518,23.257975672112195,20.466076446394368,24.42240900277511,24.824089278907593,20.856462856331518,21.205715235774903,24.192557450266236,20.500178437514876,24.378185430622466,24.222275814686554,20.614450623738037,25.336508871279534,25.059505593481106,21.16077544078928,24.617031652561764,24.987522241524402,20.82237724655363,24.932492442163834,24.594761356437402,21.011048843740355,17.5
102600,23.836731339081894,23.57539032714027,20.689043550664906,25.700490916528224,22.895894335902653,20.29806114932387,23.799728498745367,23.286529921306055,20.483032192351573,24.416857822229417,24.805105190886877,20.874423313589602,21.228076891928197,24.1942090899729,20.522011435313516,24.397186663765638,24.259828467142142,20.631559368097896,25.32917043491568,25.058832844315077,21.177922984921565,24.631263102458263,24.99956720910552,20.84387736856786,24.953745817938966,24.636014907573497,21.03143158469726,17.399999999999977
102900,23.829154712169498,23.563390884191392,20.70595783518621,25.80602611439963,22.89571758093166,20.32058153478971,23.81184400499933,23.315084170499915,20.499987938308777,24.41130664168361,24.78612110286616,20.892383770847744,21.250438548081434,24.195860729679623,20.5438444331121,24.41618789690881,24.29738111959773,20.6486681124577,25.32183199855183,25.058160095149105,21.195070529053794,24.645494552354762,25.011612176686583,20.86537749058209,24.974999193714154,24.67726845870942,21.05181432565405,17.100000000000023
103200,23.821578085256988,23.551391441242572,20.722872119707517,25.91156131227109,22.89554082596078,20.34310192025555,23.823959511253122,23.343638419693832,20.516943684265982,24.4057554611378,24.767137014845332,20.910344228105828,21.272800204234727,24.19751236938623,20.565677430910625,24.435189130051924,24.33493377205332,20.6657768568175,25.314493562187977,25.057487345983077,21.21221807318608,24.659726002251205,25.023657144267645,20.886877612596322,24.996252569489343,24.718522009845458,21.072197066610897,16.899999999999977
103500,23.814001458344592,23.539391998293695,20.739786404228767,26.01709651014255,22.895364070989785,20.365622305721445,23.83607501750697,23.372192668887692,20.533899430223187,24.400204280591993,24.748152926824616,20.928304685363912,21.29516186038802,24.199164009092954,20.58751042870921,24.45419036319504,24.372486424508907,20.682885601177304,25.307155125824124,25.05681459681705,21.229365617318308,24.673957452147704,25.035702111848707,20.908377734610553,25.01750594526453,24.759775560981495,21.092579807567688,17.100000000000023
103800,23.806424831432082,23.52739255534476,20.756700688750016,26.122631708014012,22.895187316018905,20.388142691187284,23.848190523760877,23.400746918081552,20.55085517618045,24.394653100046185,24.729168838803844,20.946265142621996,21.317523516541257,24.200815648799562,20.60934342650779,24.47319159633821,24.410039076964495,20.699994345537164,25.29981668946033,25.056141847651077,21.246513161450537,24.688188902044203,25.04774707942977,20.929877856624785,25.03875932103972,24.801029112117533,21.112962548524536,17.100000000000023
104100,23.798848204519686,23.515393112395884,20.773614973271265,26.228166905885416,22.89501056104791,20.410663076653123,23.860306030014726,23.42930116727547,20.567810922137653,24.389101919500376,24.71018475078307,20.964225599880137,21.33988517269455,24.202467288506227,20.63117642430643,24.492192829481326,24.447591729420026,20.717103089896966,25.29247825309642,25.05546909848499,21.263660705582822,24.702420351940646,25.059792047010887,20.951377978639016,25.06001269681491,24.84228266325357,21.133345289481383,17.100000000000023
104400,23.791271577607233,23.503393669447007,20.79052925779257,26.333702103756877,22.894833806076974,20.43318346211902,23.87242153626852,23.45785541646933,20.584766668094858,24.383550738954625,24.6912006627623,20.98218605713822,21.362246828847844,24.20411892821295,20.653009422105015,24.51119406262444,24.485144381875614,20.734211834256712,25.285139816732567,25.054796349319076,21.28080824971505,24.716651801837088,25.07183701459195,20.972878100653247,25.081266072590097,24.883536214389608,21.15372803043823,17.19999999999999
104700,23.78369495069478,23.49139422649813,20.807443542313877,26.43923730162834,22.894657051106037,20.455703847584857,23.884537042522425,23.48640966566319,20.601722414052063,24.377999558408874,24.672216574741583,21.000146514396363,21.38460848500108,24.20577056791967,20.67484241990354,24.530195295767555,24.522697034331202,20.75132057861657,25.277801380368714,25.054123600153048,21.29795579384728,24.730883251733587,25.08388198217301,20.99437822266748,25.102519448365285,24.92478976552553,21.17411077139502,17.19999999999999
105000,23.776118323782384,23.479394783549367,20.824357826835126,26.5447724994998,22.894480296135043,20.478224233050696,23.896652548776274,23.51496391485705,20.618678160009267,24.372448377863066,24.653232486720867,21.018106971654447,21.406970141154375,24.207422207626337,20.696675417702124,24.54919652891067,24.56024968678679,20.76842932297643,25.270462944004805,25.05345085098702,21.315103337979508,24.745114701630143,25.095926949754073,21.01587834468171,25.123772824140474,24.966043316661626,21.19449351235187,17.30000000000001
105300,23.768541696869875,23.46739534060049,20.84127211135643,26.65030769737126,22.894303541164106,20.500744618516592,23.908768055030123,23.54351816405091,20.63563390596653,24.366897197317257,24.634248398700038,21.03606742891253,21.42933179730767,24.209073847333002,20.718508415500764,24.568197762053842,24.59780233924232,20.785538067336233,25.26312450764101,25.052778101821048,21.332250882111794,24.75934615152653,25.107971917335135,21.03737846669594,25.145026199915606,25.007296867797663,21.21487625330866,17.399999999999977
105600,23.76096506995748,23.455395897651613,20.85818639587768,26.755842895242665,22.89412678619317,20.52326500398243,23.920883561283972,23.57207241324477,20.652589651923677,24.361346016771563,24.615264310679322,21.054027886170616,21.451693453460962,24.210725487039667,20.740341413299348,24.587198995196957,24.635354991697966,20.802646811696036,25.2557860712771,25.052105352655076,21.349398426244022,24.77357760142303,25.120016884916254,21.058878588710115,25.166279575690794,25.0485504189337,21.235258994265564,17.69999999999999
105900,23.75338844304497,23.443396454702736,20.87510068039893,26.861378093114126,22.893950031222232,20.54578538944827,23.93299906753782,23.600626662438742,20.66954539788088,24.35579483622564,24.596280222658606,21.071988343428757,21.4740551096142,24.212377126746333,20.762174411097874,24.60620022834007,24.672907644153497,20.819755556055895,25.248447634913248,25.051432603489047,21.36654597037625,24.787809051319527,25.132061852497316,21.080378710724403,25.187532951465982,25.08980397006968,21.255641735222298,17.399999999999977
106200,23.745811816132573,23.43139701175386,20.89201496492018,26.96691329098553,22.893773276251295,20.568305774914165,23.945114573791727,23.629180911632602,20.686501143838086,24.35024365567989,24.577296134637777,21.089948800686784,21.496416765767492,24.214028766452998,20.784007408896514,24.625201461483243,24.710460296609085,20.83686430041564,25.24110919854934,25.05075985432302,21.383693514508536,24.802040501215913,25.144106820078377,21.101878832738635,25.20878632724117,25.131057521205776,21.276024476179145,17.19999999999999
106500,23.73823518922012,23.419397568804925,20.908929249441485,27.07244848885705,22.8935965212803,20.590826160380004,23.957230080045576,23.657735160826462,20.703456889795348,24.34469247513408,24.55831204661706,21.107909257944925,21.518778421920786,24.215680406159663,20.805840406695097,24.644202694626415,24.748012949064673,20.853973044775444,25.233770762185486,25.050087105157047,21.400841058640765,24.81627195111247,25.156151787659496,21.123378954752866,25.23003970301636,25.172311072341813,21.296407217135993,17.30000000000001
106800,23.730658562307667,23.407398125856048,20.925843533962734,27.177983686728453,22.89341976630942,20.613346545845843,23.969345586299426,23.686289410020322,20.720412635752552,24.33914129458833,24.539327958596346,21.12586971520301,21.541140078074022,24.21733204586633,20.82767340449368,24.663203927769473,24.78556560152026,20.87108178913536,25.226432325821634,25.049414355991075,21.417988602772994,24.83050340100897,25.1681967552405,21.144879076767097,25.25129307879149,25.213564623477737,21.31678995809284,17.5
107100,23.723081935395214,23.39539868290717,20.94275781848404,27.283518884599914,22.893243011338427,20.635866931311796,23.981461092553275,23.714843659214182,20.737368381709757,24.333590114042522,24.520343870575573,21.14383017246115,21.563501734227373,24.218983685572994,20.849506402292263,24.682205160912645,24.823118253975792,20.888190533495163,25.219093889457838,25.048741606825047,21.43513614690528,24.84473485090541,25.18024172282162,21.16637919878127,25.272546454566736,25.254818174613717,21.337172699049688,17.399999999999977
107400,23.71550530848276,23.38339923995835,20.95967210300529,27.38905408247132,22.89306625636749,20.658387316777578,23.993576598807124,23.743397908408042,20.75432412766702,24.328038933496714,24.5013597825548,21.161790629719178,21.58586339038061,24.22063532527966,20.871339400090847,24.70120639405576,24.860670906431324,20.905299277854965,25.21175545309393,25.048068857659075,21.45228369103745,24.858966300801853,25.192286690402682,21.18787932079556,25.29379983034198,25.29607172574987,21.35755544000648,17.399999999999977
107700,23.70792868157031,23.371399797009474,20.976586387526595,27.49458928034278,22.892889501396553,20.680907702243417,24.00569210506103,23.771952157601902,20.771279873624223,24.322487752950963,24.482375694534085,21.179751086977376,21.608225046533903,24.222286964986324,20.89317239788943,24.720207627198874,24.89822355888697,20.922408022214825,25.204417016730076,25.047396108493047,21.469431235169736,24.873197750698353,25.204331657983744,21.20937944280979,25.315053206117113,25.33732527688585,21.377938180963326,17.600000000000023
108000,23.700352054657913,23.359400354060654,20.993500672047844,27.60012447821424,22.89271274642556,20.70342808770937,24.01780761131488,23.80050640679582,20.788235619581428,24.31693657240521,24.463391606513312,21.19771154423546,21.630586702687197,24.22393860469299,20.915005395688013,24.739208860342046,24.9357762113425,20.93951676657457,25.197078580366224,25.046723359327018,21.486578779301965,24.88742920059491,25.216376625564862,21.230879564824022,25.336306581892302,25.378578828021887,21.398320921920174,17.69999999999999
108300,23.69277542774546,23.347400911111777,21.010414956569093,27.705659676085702,22.89253599145468,20.72594847317515,24.02992311756873,23.82906065598968,20.80519136553869,24.311385391859403,24.44440751849254,21.215672001493544,21.652948358840433,24.225590244399655,20.936838393486596,24.75821009348516,24.97332886379803,20.95662551093443,25.18974014400237,25.046050610161046,21.50372632343425,24.90166065049135,25.228421593145868,21.252379686838196,25.35755995766749,25.419832379157924,21.418703662876965,17.69999999999999
108600,23.685198800833007,23.3354014681629,21.0273292410904,27.81119487395722,22.892359236483685,20.74846885864099,24.042038623822577,23.857614905183596,20.822147111495838,24.305834211313595,24.425423430471824,21.233632458751686,21.675310014993784,24.227241884106377,20.95867139128518,24.777211326628276,25.010881516253676,20.973734255294232,25.18240170763852,25.045377860995018,21.52087386756648,24.915892100387794,25.240466560726986,21.273879808852485,25.37881333344268,25.461085930293905,21.439086403833812,17.80000000000001
108900,23.677622173920554,23.323402025214023,21.04424352561165,27.916730071828624,22.892182481512748,20.770989244106886,24.054154130076427,23.886169154377455,20.839102857453042,24.300283030767787,24.40643934245105,21.251592916009713,21.69767167114702,24.228893523813042,20.980504389083762,24.79621255977139,25.048434168709207,20.99084299965409,25.175063271274666,25.04470511182899,21.538021411698708,24.930123550284293,25.252511528308048,21.29537993086666,25.40006670921781,25.502339481429885,21.45946914479066,17.600000000000023
109200,23.6700455470081,23.311402582265146,21.061157810132954,28.02226526970003,22.89200572654181,20.79350962957278,24.066269636330276,23.91472340357126,20.856058603410247,24.294731850222036,24.38745525443028,21.269553373267854,21.720033327300314,24.230545163519707,21.002337386882402,24.815213792914562,25.085986821164795,21.007951744013837,25.167724834910757,25.044032362663017,21.555168955830993,24.944355000180735,25.26455649588911,21.316880052880833,25.421320084993,25.54359303256598,21.479851885747507,17.899999999999977
109500,23.662468920095648,23.29940313931621,21.078072094654203,28.127800467571433,22.891828971570874,20.816030015038564,24.07838514258418,23.943277652765175,20.87301434936751,24.28918066967617,24.368471166409506,21.28751383052594,21.74239498345355,24.232196803226373,21.02417038468093,24.834215026057677,25.123539473620383,21.025060488373697,25.160386398546905,25.043359613497046,21.57231649996328,24.958586450077235,25.27660146347023,21.33838017489512,25.442573460768244,25.58484658370196,21.500234626704298,17.600000000000023
109800,23.654892293183195,23.28740369636745,21.094986379175452,28.233335665442894,22.891652216599937,20.83855040050446,24.09050064883803,23.971831901959092,20.889970095324713,24.28362948913042,24.34948707838879,21.30547428778408,21.764756639606844,24.233848442933038,21.046003382479512,24.853216259200792,25.16109212607597,21.042169232733443,25.153047962183052,25.042686864331074,21.589464044095507,24.97281789997379,25.28864643105129,21.35988029690941,25.463826836543376,25.626100134837998,21.52061736766109,18.100000000000023
110100,23.647315666270742,23.275404253418458,21.11190066369676,28.33887086331447,22.891475461629,20.8610707859703,24.102616155091823,24.000386151152895,20.906925841281918,24.278078308584668,24.330502990368018,21.323434745042164,21.787118295760138,24.23550008263976,21.067836380278095,24.872217492343907,25.19864477853156,21.059277977093302,25.1457095258192,25.04201411516499,21.606611588227736,24.987049349870176,25.300691398632353,21.381380418923584,25.485080212318564,25.667353685974092,21.541000108617936,18.30000000000001
110400,23.63973903935829,23.263404810469638,21.128814948218007,28.444406061185816,22.891298706658006,20.883591171436137,24.11473166134573,24.028940400346812,20.92388158723918,24.27252712803886,24.311518902347302,21.341395202300305,21.80947995191343,24.237151722346425,21.089669378076678,24.89121872548708,25.236197430987147,21.076386721453105,25.138371089455347,25.041341365999017,21.623759132359964,25.00128079976662,25.312736366213414,21.402880540937815,25.506333588093753,25.708607237110073,21.561382849574784,18.399999999999977
110700,23.632162412445837,23.251405367520817,21.145729232739257,28.549941259057277,22.89112195168707,20.906111556902033,24.12684716759958,24.057494649540672,20.940837333196328,24.26697594749311,24.29253481432653,21.359355659558332,21.831841608066668,24.238803362053034,21.111502375875318,24.910219958630194,25.273750083442735,21.093495465812907,25.131032653091495,25.040668616833045,21.64090667649225,25.015512249663175,25.324781333794476,21.424380662952046,25.52758696386894,25.749860788246053,21.58176559053163,18.5
111000,23.62458578553344,23.23940592457194,21.162643517260506,28.65547645692874,22.89094519671613,20.928631942367872,24.13896267385337,24.086048898734532,20.95779307915359,24.2614247669473,24.273550726305757,21.377316116816473,21.85420326421996,24.240455001759756,21.1333353736739,24.92922119177331,25.311302735898323,21.110604210172767,25.123694216727586,25.039995867667017,21.65805422062448,25.029743699559617,25.336826301375595,21.44588078496622,25.54884033964413,25.791114339382148,21.60214833148848,18.80000000000001
111300,23.617009158620988,23.227406481623063,21.17955780178187,28.761011654800143,22.890768441745195,20.95115232783371,24.151078180107277,24.11460314792845,20.974748825110737,24.25587358640155,24.25456663828504,21.395276574074558,21.876564920373198,24.24210664146642,21.155168371472485,24.948222424916423,25.348855388353854,21.12771295453257,25.11635578036379,25.039323118500988,21.675201764756707,25.043975149456116,25.348871268956657,21.46738090698051,25.57009371541932,25.832367890518128,21.622531072445327,18.80000000000001
111600,23.609432531708535,23.21540703867413,21.196472086303118,28.866546852671604,22.890591686774258,20.973672713299607,24.163193686361183,24.14315739712231,20.991704571068,24.250322405855684,24.23558255026427,21.413237031332642,21.89892657652649,24.24375828117303,21.177001369271068,24.967223658059652,25.386408040809442,21.144821698892372,25.10901734399988,25.038650369335016,21.692349308888936,25.058206599352616,25.36091623653772,21.48888102899474,25.591347091194507,25.87362144165411,21.642913813402117,19
111900,23.601855904796082,23.203407595725253,21.213386370824423,28.972082050543065,22.89041493180332,20.996193098765445,24.175309192615032,24.17171164631617,21.008660317025146,24.244771225309933,24.216598462243496,21.431197488590726,21.921288232679785,24.24540992087975,21.19883436706965,24.98622489120271,25.42396069326503,21.16193044325223,25.10167890763603,25.037977620169045,21.709496853021164,25.072438049249058,25.37296120411878,21.51038115100897,25.61260046696964,25.914874992790203,21.663296554358908,19.100000000000023
112200,23.59427927788363,23.191408152776432,21.230300655345673,29.07761724841447,22.890238176832383,21.01871348423134,24.18742469886888,24.20026589551003,21.025616062982408,24.239220044764124,24.197614374222667,21.449157945848924,21.94364988883308,24.24706156058636,21.220667364868234,25.005226124345825,25.46151334572062,21.179039187612034,25.094340471272176,25.037304871003016,21.726644397153507,25.086669499145557,25.3850061716999,21.531881273023146,25.633853842744827,25.95612854392624,21.683679295315756,19.30000000000001
112500,23.586702650971233,23.179408709827555,21.24721493986692,29.183152446285987,22.890061421861333,21.04123386969718,24.19954020512273,24.228820144703946,21.042571808939613,24.233668864218373,24.178630286202008,21.46711840310695,21.966011544986316,24.248713200293082,21.242500362666817,25.024227357488996,25.499065998176206,21.196147931971836,25.087002034908323,25.036632121836988,21.743791941285735,25.100900949042,25.39705113928096,21.553381395037434,25.655107218520016,25.997382095062164,21.704062036272603,19.399999999999977
112800,23.579126024058723,23.167409266878735,21.26412922438817,29.288687644157392,22.889884666890453,21.06375425516302,24.21165571137658,24.25737439389775,21.059527554896817,24.228117683672508,24.159646198181292,21.485078860365036,21.98837320113961,24.250364839999747,21.2643333604654,25.04322859063211,25.536618650631738,21.213256676331696,25.07966359854447,25.035959372671016,21.760939485417964,25.115132398938556,25.409096106862023,21.574881517051665,25.676360594295204,26.03863564619826,21.72444477722945,19.5
113100,23.57154939714627,23.15540982392986,21.281043508909534,29.394222842028853,22.88970791191946,21.086274640628858,24.22377121763043,24.285928643091665,21.07648330085408,24.222566503126814,24.14066211016052,21.50303931762312,22.01073485729296,24.252016479706413,21.28616635826404,25.062229823775283,25.57417130308727,21.230365420691555,25.07232516218062,25.035286623504987,21.778087029550193,25.129363848835055,25.421141074443085,21.596381639065896,25.69761397007045,26.079889197334296,21.74482751818624,19.100000000000023
113400,23.563972770233875,23.14341038098098,21.297957793430783,29.499758039900257,22.88953115694858,21.108795026094754,24.235886723884278,24.314482892285525,21.093439046811284,24.217015322581005,24.121678022139747,21.52099977488126,22.033096513446253,24.253668119413078,21.307999356062624,25.08123105691834,25.611723955542857,21.2474741650513,25.06498672581671,25.034613874339016,21.795234573682478,25.143595298731498,25.433186042024204,21.61788176108007,25.71886734584558,26.121142748470277,21.765210259143146,19.399999999999977
113700,23.55639614332142,23.131410938032104,21.31487207795203,29.605293237771775,22.88935440197764,21.131315411560593,24.248002230138127,24.343037141479442,21.11039479276843,24.211464142035197,24.102693934118975,21.538960232139345,22.05545816959949,24.255319759119743,21.329832353861207,25.100232290061513,25.649276607998445,21.264582909411047,25.057648289452857,25.033941125173044,21.812382117814707,25.157826748627997,25.44523100960521,21.63938188309436,25.740120721620826,26.162396299606314,21.78559300009988,19.30000000000001
114000,23.548819516408912,23.119411495083227,21.33178636247328,29.710828435643123,22.889177647006704,21.15383579702649,24.260117736391976,24.371591390673302,21.127350538725693,24.20591296148939,24.083709846098202,21.55692068939743,22.077819825752727,24.25697139882641,21.35166535165979,25.119233523204684,25.686829260453976,21.281691653770963,25.05030985308906,25.033268376007015,21.829529661946935,25.17205819852444,25.457275977186328,21.660882005108533,25.761374097395958,26.20364985074235,21.805975741056784,19.30000000000001
114300,23.541242889496516,23.107412052134293,21.348700646994644,29.81636363351464,22.889000892035767,21.176356182492384,24.272233242645882,24.40014563986722,21.144306284682898,24.200361780943638,24.064725758077486,21.57488114665557,22.10018148190602,24.258623038533074,21.373498349458373,25.138234756347742,25.724381912909564,21.298800398130766,25.042971416725152,25.032595626840987,21.84667720607922,25.186289648420882,25.46932094476739,21.682382127122764,25.782627473171146,26.24490340187839,21.826358482013575,19.30000000000001
114600,23.533666262584006,23.095412609185416,21.365614931515836,29.921898831386102,22.888824137064773,21.198876567958223,24.28434874889973,24.428699889061022,21.161262030640103,24.19481060039783,24.045741670056714,21.592841603913655,22.122543138059314,24.260274678239796,21.395331347256956,25.157235989490914,25.76193456536521,21.31590914249057,25.035632980361243,25.03192287767496,21.86382475021145,25.20052109831738,25.48136591234845,21.703882249136996,25.803880848946335,26.286156953014427,21.846741222970422,19.19999999999999
